
1,2324,training,1,1,e43,7,7,1,Beta,Beta,2.06918990858,1,
1,2324,training,1,2,e37,13,6,2,Beta,Beta,0.990361138653,1,
1,2324,training,1,3,e07,43,1,7,Beta,Alpha,0.445111129135,0,
1,2324,training,1,4,e13,37,2,6,Beta,Beta,0.24192300498,1,
1,2324,training,1,5,e09,9,2,2,Alpha,Beta,1.00989907584,0,
1,2324,training,1,6,e41,41,6,6,Alpha,Beta,3.80328777373,0,
1,2324,training,1,7,e49,49,7,7,Alpha,Alpha,1.12173502815,1,
1,2324,training,1,8,e01,1,1,1,Alpha,Beta,0.410490020973,0,
1,2324,training,2,1,e41,41,6,6,Alpha,Alpha,1.72881312726,1,
1,2324,training,2,2,e43,7,7,1,Beta,Alpha,1.16440954318,0,
1,2324,training,2,3,e37,13,6,2,Beta,Beta,0.508769658856,1,
1,2324,training,2,4,e13,37,2,6,Beta,Beta,0.204748749,1,
1,2324,training,2,5,e07,43,1,7,Beta,Alpha,0.928734665635,0,
1,2324,training,2,6,e49,49,7,7,Alpha,Beta,0.449855905397,0,
1,2324,training,2,7,e09,9,2,2,Alpha,Beta,0.917811947023,0,
1,2324,training,2,8,e01,1,1,1,Alpha,Alpha,0.185411766264,1,
1,2324,training,3,1,e07,43,1,7,Beta,Alpha,0.639340392672,0,
1,2324,training,3,2,e49,49,7,7,Alpha,Alpha,1.33847119018,1,
1,2324,training,3,3,e01,1,1,1,Alpha,Alpha,3.21400722046,1,
1,2324,training,3,4,e09,9,2,2,Alpha,Alpha,0.355717518296,1,
1,2324,training,3,5,e13,37,2,6,Beta,Beta,0.781616806016,1,
1,2324,training,3,6,e43,7,7,1,Beta,Beta,0.663595627999,1,
1,2324,training,3,7,e41,41,6,6,Alpha,Alpha,0.433093589487,1,
1,2324,training,3,8,e37,13,6,2,Beta,Beta,0.216773240945,1,
1,2324,training,4,1,e09,9,2,2,Alpha,Alpha,0.434288060094,1,
1,2324,training,4,2,e49,49,7,7,Alpha,Alpha,0.293089252578,1,
1,2324,training,4,3,e01,1,1,1,Alpha,Alpha,1.78895081582,1,
1,2324,training,4,4,e43,7,7,1,Beta,Beta,1.35933271204,1,
1,2324,training,4,5,e07,43,1,7,Beta,Alpha,3.35409498491,0,
1,2324,training,4,6,e13,37,2,6,Beta,Beta,0.124554680633,1,
1,2324,training,4,7,e41,41,6,6,Alpha,Alpha,0.368076051493,1,
1,2324,training,4,8,e37,13,6,2,Beta,Beta,0.165264675552,1,
1,2324,training,5,1,e43,7,7,1,Beta,Beta,0.354031752127,1,
1,2324,training,5,2,e37,13,6,2,Beta,Beta,0.375983129095,1,
1,2324,training,5,3,e09,9,2,2,Alpha,Alpha,0.249524843699,1,
1,2324,training,5,4,e41,41,6,6,Alpha,Alpha,0.176718748191,1,
1,2324,training,5,5,e13,37,2,6,Beta,Beta,0.00014765351807,1,
1,2324,training,5,6,e07,43,1,7,Beta,Beta,0.00585714356748,1,
1,2324,training,5,7,e01,1,1,1,Alpha,Alpha,0.429428405425,1,
1,2324,training,5,8,e49,49,7,7,Alpha,Alpha,0.336221625943,1,
1,2324,training,6,1,e37,13,6,2,Beta,Beta,0.0877853131096,1,
1,2324,training,6,2,e07,43,1,7,Beta,Beta,1.67850730901,1,
1,2324,training,6,3,e43,7,7,1,Beta,Beta,1.52123578711,1,
1,2324,training,6,4,e13,37,2,6,Beta,Beta,2.04682702192,1,
1,2324,training,6,5,e49,49,7,7,Alpha,Alpha,0.298836814723,1,
1,2324,training,6,6,e01,1,1,1,Alpha,Alpha,4.57388088731,1,
1,2324,training,6,7,e41,41,6,6,Alpha,Alpha,0.299145695288,1,
1,2324,training,6,8,e09,9,2,2,Alpha,Alpha,0.55426647487,1,
1,2324,training,7,1,e07,43,1,7,Beta,Beta,0.15627403301,1,
1,2324,training,7,2,e13,37,2,6,Beta,Beta,0.127849406656,1,
1,2324,training,7,3,e37,13,6,2,Beta,Beta,0.974552280435,1,
1,2324,training,7,4,e09,9,2,2,Alpha,Alpha,0.0153817886276,1,
1,2324,training,7,5,e01,1,1,1,Alpha,Alpha,0.242134884467,1,
1,2324,training,7,6,e49,49,7,7,Alpha,Alpha,0.046887275148,1,
1,2324,training,7,7,e43,7,7,1,Beta,Beta,0.000148646702655,1,
1,2324,training,7,8,e41,41,6,6,Alpha,Alpha,0.0896902421227,1,
1,2324,training,8,1,e01,1,1,1,Alpha,Alpha,0.346004830189,1,
1,2324,training,8,2,e49,49,7,7,Alpha,Alpha,0.000105939743662,1,
1,2324,training,8,3,e13,37,2,6,Beta,Beta,0.000775015436375,1,
1,2324,training,8,4,e37,13,6,2,Beta,Beta,0.0143690708919,1,
1,2324,training,8,5,e43,7,7,1,Beta,Beta,0.000148315641127,1,
1,2324,training,8,6,e09,9,2,2,Alpha,Alpha,0.0426427331131,1,
1,2324,training,8,7,e07,43,1,7,Beta,Beta,0.193026185325,1,
1,2324,training,8,8,e41,41,6,6,Alpha,Alpha,0.239853538305,1,
1,2324,training,9,1,e09,9,2,2,Alpha,Alpha,2.96087214894,1,
1,2324,training,9,2,e43,7,7,1,Beta,Beta,0.0869814953057,1,
1,2324,training,9,3,e07,43,1,7,Beta,Beta,0.499282423769,1,
1,2324,training,9,4,e49,49,7,7,Alpha,Alpha,0.272509795288,1,
1,2324,training,9,5,e13,37,2,6,Beta,Beta,0.327227341724,1,
1,2324,training,9,6,e01,1,1,1,Alpha,Alpha,0.39075808163,1,
1,2324,training,9,7,e41,41,6,6,Alpha,Alpha,0.912756303827,1,
1,2324,training,9,8,e37,13,6,2,Beta,Beta,1.52833209461,1,
1,2324,training,10,1,e43,7,7,1,Beta,Beta,0.808326201712,1,
1,2324,training,10,2,e09,9,2,2,Alpha,Alpha,0.261458955798,1,
1,2324,training,10,3,e49,49,7,7,Alpha,Alpha,0.732264776525,1,
1,2324,training,10,4,e01,1,1,1,Alpha,Alpha,1.21538874092,1,
1,2324,training,10,5,e37,13,6,2,Beta,Beta,1.80126465569,1,
1,2324,training,10,6,e07,43,1,7,Beta,Beta,0.1309736359,1,
1,2324,training,10,7,e13,37,2,6,Beta,Beta,2.34245286923,1,
1,2324,training,10,8,e41,41,6,6,Alpha,Alpha,0.0592838804405,1,
1,2324,training,11,1,e37,13,6,2,Beta,Beta,0.126797954701,1,
1,2324,training,11,2,e13,37,2,6,Beta,Beta,4.80664109767,1,
1,2324,training,11,3,e07,43,1,7,Beta,Beta,0.663098373328,1,
1,2324,training,11,4,e09,9,2,2,Alpha,Alpha,0.0246508540567,1,
1,2324,training,11,5,e49,49,7,7,Alpha,Alpha,1.24101357849,1,
1,2324,training,11,6,e01,1,1,1,Alpha,Alpha,0.0159121494671,1,
1,2324,training,11,7,e43,7,7,1,Beta,Beta,0.000142356529977,1,
1,2324,training,11,8,e41,41,6,6,Alpha,Alpha,9.26972752495e-05,1,
1,2324,training,12,1,e37,13,6,2,Beta,Beta,0.262614361125,1,
1,2324,training,12,2,e49,49,7,7,Alpha,Alpha,0.000105277620605,1,
1,2324,training,12,3,e09,9,2,2,Alpha,Alpha,9.26972752495e-05,1,
1,2324,training,12,4,e43,7,7,1,Beta,Beta,0.00014963988724,1,
1,2324,training,12,5,e01,1,1,1,Alpha,Alpha,0.00322454094203,1,
1,2324,training,12,6,e07,43,1,7,Beta,Beta,0.000148977764184,1,
1,2324,training,12,7,e41,41,6,6,Alpha,Alpha,0.747971336677,1,
1,2324,training,12,8,e13,37,2,6,Beta,Beta,0.558756002561,1,
1,2324,generalization,,0,e44,14,7,2,,Beta,2.63690377857,,
1,2324,generalization,,1,e16,10,3,2,,Alpha,0.324974797928,,
1,2324,generalization,,2,e05,29,1,5,,Beta,0.0645398159631,,
1,2324,generalization,,3,e04,22,1,4,,Alpha,3.59247165698,,
1,2324,generalization,,4,e08,2,2,1,,Alpha,0.648487296334,,
1,2324,generalization,,5,e33,33,5,5,,Alpha,1.13368900395,,
