
1,2294,training,1,1,e41,37,2,6,Beta,Alpha,6.44165318966,0,
1,2294,training,1,2,e01,7,7,1,Beta,Beta,3.99879030057,1,
1,2294,training,1,3,e09,13,6,2,Beta,Alpha,1.01128754864,0,
1,2294,training,1,4,e49,43,1,7,Beta,Beta,0.734108459088,1,
1,2294,training,1,5,e37,9,2,2,Alpha,Beta,0.881626572344,0,
1,2294,training,1,6,e43,1,1,1,Alpha,Alpha,0.896403842256,1,
1,2294,training,1,7,e13,41,6,6,Alpha,Beta,0.000150302017573,0,
1,2294,training,1,8,e07,49,7,7,Alpha,Beta,1.51863066264,0,
1,2294,training,2,1,e01,7,7,1,Beta,Alpha,0.308984517877,0,
1,2294,training,2,2,e41,37,2,6,Beta,Beta,1.20016718615,1,
1,2294,training,2,3,e13,41,6,6,Alpha,Beta,0.724554018467,0,
1,2294,training,2,4,e49,43,1,7,Beta,Beta,0.0449740695767,1,
1,2294,training,2,5,e37,9,2,2,Alpha,Alpha,0.603705904679,1,
1,2294,training,2,6,e43,1,1,1,Alpha,Alpha,0.252104145358,1,
1,2294,training,2,7,e09,13,6,2,Beta,Alpha,9.03797917999e-05,0,
1,2294,training,2,8,e07,49,7,7,Alpha,Beta,4.68465082097,0,
1,2294,training,3,1,e13,41,6,6,Alpha,Alpha,2.64102218609,1,
1,2294,training,3,2,e07,49,7,7,Alpha,Alpha,1.68182818894,1,
1,2294,training,3,3,e43,1,1,1,Alpha,Alpha,0.171784935752,1,
1,2294,training,3,4,e49,43,1,7,Beta,Beta,0.855802435661,1,
1,2294,training,3,5,e09,13,6,2,Beta,Beta,2.59729688126,1,
1,2294,training,3,6,e37,9,2,2,Alpha,Alpha,0.065745873726,1,
1,2294,training,3,7,e41,37,2,6,Beta,Beta,0.000145005062222,1,
1,2294,training,3,8,e01,7,7,1,Beta,Alpha,0.380471994635,0,
1,2294,training,4,1,e13,41,6,6,Alpha,Alpha,2.48352918396,1,
1,2294,training,4,2,e37,9,2,2,Alpha,Alpha,0.445149532286,1,
1,2294,training,4,3,e43,1,1,1,Alpha,Alpha,0.264341841044,1,
1,2294,training,4,4,e41,37,2,6,Beta,Beta,0.97944768978,1,
1,2294,training,4,5,e07,49,7,7,Alpha,Alpha,0.203870111261,1,
1,2294,training,4,6,e49,43,1,7,Beta,Beta,0.331492740603,1,
1,2294,training,4,7,e01,7,7,1,Beta,Beta,0.230560967524,1,
1,2294,training,4,8,e09,13,6,2,Beta,Alpha,0.248671697685,0,
1,2294,training,5,1,e07,49,7,7,Alpha,Alpha,0.32056207658,1,
1,2294,training,5,2,e13,41,6,6,Alpha,Beta,2.01003249374,0,
1,2294,training,5,3,e37,9,2,2,Alpha,Alpha,0.402863021591,1,
1,2294,training,5,4,e43,1,1,1,Alpha,Alpha,3.8114914826,1,
1,2294,training,5,5,e49,43,1,7,Beta,Beta,0.645615998248,1,
1,2294,training,5,6,e01,7,7,1,Beta,Beta,0.188750192407,1,
1,2294,training,5,7,e09,13,6,2,Beta,Alpha,1.53705259081,0,
1,2294,training,5,8,e41,37,2,6,Beta,Beta,0.102734073007,1,
1,2294,training,6,1,e01,7,7,1,Beta,Beta,0.365830128954,1,
1,2294,training,6,2,e37,9,2,2,Alpha,Alpha,0.471388158272,1,
1,2294,training,6,3,e13,41,6,6,Alpha,Alpha,3.26204294863,1,
1,2294,training,6,4,e41,37,2,6,Beta,Beta,0.408088499389,1,
1,2294,training,6,5,e07,49,7,7,Alpha,Alpha,0.0252540484653,1,
1,2294,training,6,6,e43,1,1,1,Alpha,Alpha,0.350046100386,1,
1,2294,training,6,7,e09,13,6,2,Beta,Beta,0.92243754107,1,
1,2294,training,6,8,e49,43,1,7,Beta,Beta,0.408788363857,1,
1,2294,training,7,1,e37,9,2,2,Alpha,Alpha,0.000107264029793,1,
1,2294,training,7,2,e41,37,2,6,Beta,Beta,0.144686211483,1,
1,2294,training,7,3,e01,7,7,1,Beta,Beta,0.234710494813,1,
1,2294,training,7,4,e07,49,7,7,Alpha,Alpha,1.13139838801,1,
1,2294,training,7,5,e49,43,1,7,Beta,Beta,0.000171158928424,1,
1,2294,training,7,6,e13,41,6,6,Alpha,Alpha,0.11779440078,1,
1,2294,training,7,7,e09,13,6,2,Beta,Beta,1.11016342865,1,
1,2294,training,7,8,e43,1,1,1,Alpha,Alpha,9.46836662479e-05,1,
1,2294,training,8,1,e07,49,7,7,Alpha,Alpha,0.173317751382,1,
1,2294,training,8,2,e37,9,2,2,Alpha,Alpha,1.48770652042,1,
1,2294,training,8,3,e01,7,7,1,Beta,Beta,1.18562265259,1,
1,2294,training,8,4,e13,41,6,6,Alpha,Alpha,0.37795493257,1,
1,2294,training,8,5,e43,1,1,1,Alpha,Alpha,0.464381237398,1,
1,2294,training,8,6,e09,13,6,2,Beta,Beta,0.63107576844,1,
1,2294,training,8,7,e41,37,2,6,Beta,Alpha,1.63902455982,0,
1,2294,training,8,8,e49,43,1,7,Beta,Beta,0.797863989894,1,
1,2294,training,9,1,e37,9,2,2,Alpha,Alpha,0.379447689804,1,
1,2294,training,9,2,e43,1,1,1,Alpha,Alpha,0.185018796008,1,
1,2294,training,9,3,e49,43,1,7,Beta,Beta,0.396538418892,1,
1,2294,training,9,4,e41,37,2,6,Beta,Beta,0.228503087943,1,
1,2294,training,9,5,e01,7,7,1,Beta,Beta,0.316512860882,1,
1,2294,training,9,6,e09,13,6,2,Beta,Beta,0.79121130507,1,
1,2294,training,9,7,e07,49,7,7,Alpha,Alpha,0.242444096075,1,
1,2294,training,9,8,e13,41,6,6,Alpha,Alpha,0.0743362627109,1,
1,2294,training,10,1,e43,1,1,1,Alpha,Alpha,9.66700026765e-05,1,
1,2294,training,10,2,e37,9,2,2,Alpha,Alpha,0.344308138941,1,
1,2294,training,10,3,e49,43,1,7,Beta,Beta,0.00015228841221,1,
1,2294,training,10,4,e07,49,7,7,Alpha,Alpha,0.302661239461,1,
1,2294,training,10,5,e41,37,2,6,Beta,Beta,1.31979566871,1,
1,2294,training,10,6,e13,41,6,6,Alpha,Beta,0.199362375191,0,
1,2294,training,10,7,e01,7,7,1,Beta,Beta,0.572166980885,1,
1,2294,training,10,8,e09,13,6,2,Beta,Beta,0.659357707191,1,
1,2294,training,11,1,e13,41,6,6,Alpha,Alpha,0.167366917362,1,
1,2294,training,11,2,e43,1,1,1,Alpha,Alpha,0.262483922823,1,
1,2294,training,11,3,e09,13,6,2,Beta,Beta,0.308815676428,1,
1,2294,training,11,4,e37,9,2,2,Alpha,Alpha,1.00442530174,1,
1,2294,training,11,5,e07,49,7,7,Alpha,Alpha,9.56768053584e-05,1,
1,2294,training,11,6,e41,37,2,6,Beta,Beta,0.000156592170242,1,
1,2294,training,11,7,e49,43,1,7,Beta,Beta,0.301103594189,1,
1,2294,training,11,8,e01,7,7,1,Beta,Beta,0.000144011864904,1,
1,2294,training,12,1,e07,49,7,7,Alpha,Alpha,0.0570515314466,1,
1,2294,training,12,2,e43,1,1,1,Alpha,Alpha,0.0922884143074,1,
1,2294,training,12,3,e13,41,6,6,Alpha,Alpha,0.956612046983,1,
1,2294,training,12,4,e01,7,7,1,Beta,Beta,0.148601678142,1,
1,2294,training,12,5,e49,43,1,7,Beta,Beta,0.376147997798,1,
1,2294,training,12,6,e09,13,6,2,Beta,Beta,3.17677271122,1,
1,2294,training,12,7,e37,9,2,2,Alpha,Alpha,5.23426124413,1,
1,2294,training,12,8,e41,37,2,6,Beta,Beta,0.114480142074,1,
1,2294,generalization,,0,e29,3,3,1,,Alpha,1.24793177482,,
1,2294,generalization,,1,e41,37,2,6,,Beta,0.124760601029,,
1,2294,generalization,,2,e16,12,5,2,,Beta,2.57822739636,,
1,2294,generalization,,3,e48,36,1,6,,Beta,0.000138714851346,,
1,2294,generalization,,4,e19,33,5,5,,Alpha,0.61980775249,,
1,2294,generalization,,5,e02,14,7,2,,Beta,0.372976757819,,
1,2294,generalization,,6,e38,16,2,3,,Alpha,0.266142816748,,
1,2294,generalization,,7,e15,5,5,1,,Alpha,4.48477099632,,
1,2294,generalization,,8,e17,19,5,3,,Beta,3.01908934856,,
1,2294,generalization,,9,e37,9,2,2,,Alpha,0.000106932886411,,
1,2294,generalization,,10,e43,1,1,1,,Alpha,0.000102298043203,,
1,2294,generalization,,11,e01,7,7,1,,Beta,0.562779064348,,
1,2294,generalization,,12,e10,20,6,3,,Beta,0.297491048928,,
1,2294,generalization,,13,e06,42,7,6,,Beta,0.130303235957,,
1,2294,generalization,,14,e34,38,3,6,,Beta,0.0391142775188,,
1,2294,generalization,,15,e49,43,1,7,,Beta,0.0410152337863,,
1,2294,generalization,,16,e31,17,3,3,,Alpha,3.29213778122,,
1,2294,generalization,,17,e21,47,5,7,,Beta,0.000153612636495,,
1,2294,generalization,,18,e09,13,6,2,,Beta,0.686620638066,,
1,2294,generalization,,19,e42,44,2,7,,Beta,0.17130820686,,
1,2294,generalization,,20,e30,10,3,2,,Alpha,2.55483590101,,
1,2294,generalization,,21,e24,18,4,3,,Alpha,0.0320772300474,,
1,2294,generalization,,22,e25,25,4,4,,Alpha,0.0684516410111,,
1,2294,generalization,,23,e13,41,6,6,,Alpha,0.746350127563,,
1,2294,generalization,,24,e35,45,3,7,,Beta,0.433248195332,,
1,2294,generalization,,25,e08,6,6,1,,Beta,0.556767977076,,
1,2294,generalization,,26,e44,8,1,2,,Alpha,3.13577138202,,
1,2294,generalization,,27,e07,49,7,7,,Alpha,0.265059913916,,
1,2294,generalization,,28,e23,11,4,2,,Beta,2.97737358825,,
1,2294,generalization,,29,e28,46,4,7,,Alpha,0.25458975666,,
1,2294,generalization,,30,e22,4,4,1,,Beta,2.0860644544,,
1,2294,generalization,,31,e33,31,3,5,,Alpha,1.56446714792,,
1,2294,generalization,,32,e05,35,7,5,,Alpha,2.95715929195,,
1,2294,generalization,,33,e20,40,5,6,,Alpha,0.532871281554,,
1,2294,generalization,,34,e03,21,7,3,,Beta,0.213648680656,,
1,2294,generalization,,35,e27,39,4,6,,Alpha,1.65835756983,,
1,2294,generalization,,36,e46,22,1,4,,Alpha,0.722384902299,,
1,2294,generalization,,37,e26,32,4,5,,Beta,0.250704416481,,
1,2294,generalization,,38,e11,27,6,4,,Beta,0.194287199352,,
1,2294,generalization,,39,e36,2,2,1,,Alpha,0.399540817423,,
1,2294,generalization,,40,e14,48,6,7,,Alpha,0.057878192456,,
1,2294,generalization,,41,e32,24,3,4,,Alpha,0.460621700739,,
1,2294,generalization,,42,e12,34,6,5,,Alpha,1.2610130157,,
1,2294,generalization,,43,e45,15,1,3,,Beta,0.348572875781,,
1,2294,generalization,,44,e47,29,1,5,,Alpha,0.902146438486,,
1,2294,generalization,,45,e18,26,5,4,,Alpha,0.429274792841,,
1,2294,generalization,,46,e40,30,2,5,,Alpha,0.313287988945,,
1,2294,generalization,,47,e39,23,2,4,,Alpha,0.0652747729328,,
1,2294,generalization,,48,e04,28,7,4,,Beta,0.187256111007,,
