
1,2367,training,1,1,e09,41,6,6,Alpha,Alpha,7.33988647891,1,
1,2367,training,1,2,e01,49,7,7,Alpha,Alpha,1.60041912412,1,
1,2367,training,1,3,e37,37,2,6,Beta,Alpha,0.68993522774,0,
1,2367,training,1,4,e41,9,2,2,Alpha,Beta,0.348814550845,0,
1,2367,training,1,5,e49,1,1,1,Alpha,Beta,0.619458482426,0,
1,2367,training,1,6,e43,43,1,7,Beta,Beta,0.00940678711049,1,
1,2367,training,1,7,e07,7,7,1,Beta,Alpha,0.000104615523014,0,
1,2367,training,1,8,e13,13,6,2,Beta,Alpha,0.635770885448,0,
1,2367,training,2,1,e37,37,2,6,Beta,Alpha,0.961715694109,0,
1,2367,training,2,2,e41,9,2,2,Alpha,Beta,0.481183280703,0,
1,2367,training,2,3,e07,7,7,1,Beta,Alpha,1.03001603996,0,
1,2367,training,2,4,e49,1,1,1,Alpha,Alpha,1.72742399236,1,
1,2367,training,2,5,e01,49,7,7,Alpha,Alpha,0.610249008052,1,
1,2367,training,2,6,e09,41,6,6,Alpha,Alpha,9.10419621505e-05,1,
1,2367,training,2,7,e43,43,1,7,Beta,Beta,1.95216357097,1,
1,2367,training,2,8,e13,13,6,2,Beta,Beta,1.22904304962,1,
1,2367,training,3,1,e09,41,6,6,Alpha,Beta,0.862496172078,0,
1,2367,training,3,2,e37,37,2,6,Beta,Beta,0.223315020092,1,
1,2367,training,3,3,e41,9,2,2,Alpha,Beta,0.000138383766171,0,
1,2367,training,3,4,e07,7,7,1,Beta,Alpha,0.435649054707,0,
1,2367,training,3,5,e01,49,7,7,Alpha,Beta,1.22234136768,0,
1,2367,training,3,6,e49,1,1,1,Alpha,Alpha,2.42506997817,1,
1,2367,training,3,7,e13,13,6,2,Beta,Alpha,9.53457783908e-05,0,
1,2367,training,3,8,e43,43,1,7,Beta,Beta,1.00583330711,1,
1,2367,training,4,1,e07,7,7,1,Beta,Beta,0.679525323736,1,
1,2367,training,4,2,e49,1,1,1,Alpha,Alpha,0.244994595414,1,
1,2367,training,4,3,e01,49,7,7,Alpha,Alpha,0.179825762229,1,
1,2367,training,4,4,e43,43,1,7,Beta,Beta,0.580190261127,1,
1,2367,training,4,5,e41,9,2,2,Alpha,Alpha,0.620884365111,1,
1,2367,training,4,6,e37,37,2,6,Beta,Beta,1.04052294506,1,
1,2367,training,4,7,e13,13,6,2,Beta,Beta,0.488424262148,1,
1,2367,training,4,8,e09,41,6,6,Alpha,Alpha,0.879594846687,1,
1,2367,training,5,1,e01,49,7,7,Alpha,Alpha,1.34630742058,1,
1,2367,training,5,2,e07,7,7,1,Beta,Beta,0.150773442874,1,
1,2367,training,5,3,e43,43,1,7,Beta,Beta,0.125530319463,1,
1,2367,training,5,4,e13,13,6,2,Beta,Beta,1.87785809702,1,
1,2367,training,5,5,e49,1,1,1,Alpha,Alpha,0.00541550730122,1,
1,2367,training,5,6,e41,9,2,2,Alpha,Alpha,2.45379388431,1,
1,2367,training,5,7,e09,41,6,6,Alpha,Alpha,3.00286070415,1,
1,2367,training,5,8,e37,37,2,6,Beta,Beta,0.544059180538,1,
1,2367,training,6,1,e07,7,7,1,Beta,Beta,0.109762843989,1,
1,2367,training,6,2,e43,43,1,7,Beta,Beta,0.768091942475,1,
1,2367,training,6,3,e01,49,7,7,Alpha,Alpha,0.788818722183,1,
1,2367,training,6,4,e13,13,6,2,Beta,Beta,0.330382359738,1,
1,2367,training,6,5,e09,41,6,6,Alpha,Alpha,0.33277295623,1,
1,2367,training,6,6,e49,1,1,1,Alpha,Alpha,0.504387726251,1,
1,2367,training,6,7,e41,9,2,2,Alpha,Alpha,3.06214690203,1,
1,2367,training,6,8,e37,37,2,6,Beta,Beta,0.00226379989181,1,
1,2367,training,7,1,e49,1,1,1,Alpha,Alpha,0.154232044471,1,
1,2367,training,7,2,e13,13,6,2,Beta,Beta,0.303405797167,1,
1,2367,training,7,3,e01,49,7,7,Alpha,Alpha,0.598983309523,1,
1,2367,training,7,4,e41,9,2,2,Alpha,Alpha,1.73122391856,1,
1,2367,training,7,5,e43,43,1,7,Beta,Beta,0.000143018667586,1,
1,2367,training,7,6,e09,41,6,6,Alpha,Alpha,0.808834381402,1,
1,2367,training,7,7,e07,7,7,1,Beta,Beta,0.254805939912,1,
