
1,2368,training,1,1,e37,37,2,6,Beta,Alpha,3.10969530739,0,
1,2368,training,1,2,e41,41,6,6,Alpha,Alpha,0.334937768697,1,
1,2368,training,1,3,e09,9,2,2,Alpha,Beta,0.469655381283,0,
1,2368,training,1,4,e07,7,7,1,Beta,Beta,1.66963849717,1,
1,2368,training,1,5,e13,13,6,2,Beta,Alpha,1.06557007995,0,
1,2368,training,1,6,e49,49,7,7,Alpha,Alpha,0.674671628163,1,
1,2368,training,1,7,e01,1,1,1,Alpha,Alpha,0.736780127045,1,
1,2368,training,1,8,e43,43,1,7,Beta,Beta,0.467470374133,1,
1,2368,training,2,1,e49,49,7,7,Alpha,Beta,1.3453715092,0,
1,2368,training,2,2,e13,13,6,2,Beta,Beta,1.07611505716,1,
1,2368,training,2,3,e37,37,2,6,Beta,Beta,0.774959155242,1,
1,2368,training,2,4,e41,41,6,6,Alpha,Alpha,1.69683620892,1,
1,2368,training,2,5,e09,9,2,2,Alpha,Alpha,0.325210513896,1,
1,2368,training,2,6,e01,1,1,1,Alpha,Beta,0.116396989324,0,
1,2368,training,2,7,e43,43,1,7,Beta,Alpha,0.344764010923,0,
1,2368,training,2,8,e07,7,7,1,Beta,Alpha,0.669494485366,0,
1,2368,training,3,1,e07,7,7,1,Beta,Beta,0.21746847051,1,
1,2368,training,3,2,e09,9,2,2,Alpha,Alpha,0.647045853664,1,
1,2368,training,3,3,e43,43,1,7,Beta,Beta,0.727379961172,1,
1,2368,training,3,4,e13,13,6,2,Beta,Alpha,2.96525838535,0,
1,2368,training,3,5,e37,37,2,6,Beta,Alpha,1.20881716622,0,
1,2368,training,3,6,e41,41,6,6,Alpha,Alpha,0.407197281311,1,
1,2368,training,3,7,e01,1,1,1,Alpha,Alpha,0.292395678291,1,
1,2368,training,3,8,e49,49,7,7,Alpha,Beta,0.669071388489,0,
1,2368,training,4,1,e09,9,2,2,Alpha,Beta,1.83302903245,0,
1,2368,training,4,2,e41,41,6,6,Alpha,Alpha,1.381401947,1,
1,2368,training,4,3,e01,1,1,1,Alpha,Alpha,1.23770097509,1,
1,2368,training,4,4,e37,37,2,6,Beta,Beta,1.28891853732,1,
1,2368,training,4,5,e07,7,7,1,Beta,Beta,0.628866924788,1,
1,2368,training,4,6,e13,13,6,2,Beta,Alpha,1.66434084787,0,
1,2368,training,4,7,e49,49,7,7,Alpha,Alpha,0.525998771715,1,
1,2368,training,4,8,e43,43,1,7,Beta,Beta,0.236305219005,1,
1,2368,training,5,1,e41,41,6,6,Alpha,Beta,2.75665309862,0,
1,2368,training,5,2,e37,37,2,6,Beta,Beta,0.0466975768213,1,
1,2368,training,5,3,e09,9,2,2,Alpha,Beta,0.934943065688,0,
1,2368,training,5,4,e43,43,1,7,Beta,Beta,2.79525191314,1,
1,2368,training,5,5,e49,49,7,7,Alpha,Alpha,0.245318373723,1,
1,2368,training,5,6,e01,1,1,1,Alpha,Alpha,0.730485650944,1,
1,2368,training,5,7,e13,13,6,2,Beta,Alpha,1.05678204715,0,
1,2368,training,5,8,e07,7,7,1,Beta,Alpha,0.39674202184,0,
1,2368,training,6,1,e49,49,7,7,Alpha,Alpha,0.395136041509,1,
1,2368,training,6,2,e07,7,7,1,Beta,Beta,0.34078266297,1,
1,2368,training,6,3,e13,13,6,2,Beta,Beta,0.952349627623,1,
1,2368,training,6,4,e01,1,1,1,Alpha,Alpha,0.0854629153037,1,
1,2368,training,6,5,e09,9,2,2,Alpha,Alpha,0.166687909805,1,
1,2368,training,6,6,e43,43,1,7,Beta,Beta,0.234566483006,1,
1,2368,training,6,7,e41,41,6,6,Alpha,Alpha,9.17040742934e-05,1,
1,2368,training,6,8,e37,37,2,6,Beta,Beta,0.000154936860781,1,
1,2368,training,7,1,e01,1,1,1,Alpha,Alpha,0.510072717734,1,
1,2368,training,7,2,e49,49,7,7,Alpha,Alpha,0.48528844578,1,
1,2368,training,7,3,e37,37,2,6,Beta,Beta,0.150913482008,1,
1,2368,training,7,4,e43,43,1,7,Beta,Beta,0.213676820917,1,
1,2368,training,7,5,e41,41,6,6,Alpha,Alpha,0.0888231915887,1,
1,2368,training,7,6,e09,9,2,2,Alpha,Alpha,0.380823582178,1,
1,2368,training,7,7,e07,7,7,1,Beta,Beta,0.335547915369,1,
1,2368,training,7,8,e13,13,6,2,Beta,Beta,0.00014103227295,1,
1,2368,training,8,1,e43,43,1,7,Beta,Beta,1.98782487499,1,
1,2368,training,8,2,e07,7,7,1,Beta,Alpha,0.0546566310804,0,
1,2368,training,8,3,e49,49,7,7,Alpha,Alpha,9.07108769752e-05,1,
1,2368,training,8,4,e09,9,2,2,Alpha,Alpha,1.39221342886,1,
1,2368,training,8,5,e41,41,6,6,Alpha,Alpha,0.604533558886,1,
1,2368,training,8,6,e13,13,6,2,Beta,Beta,0.654935716069,1,
1,2368,training,8,7,e37,37,2,6,Beta,Beta,1.07210391364,1,
1,2368,training,8,8,e01,1,1,1,Alpha,Alpha,0.199648743554,1,
1,2368,training,9,1,e41,41,6,6,Alpha,Alpha,0.381284089002,1,
1,2368,training,9,2,e49,49,7,7,Alpha,Alpha,9.13730473258e-05,1,
1,2368,training,9,3,e01,1,1,1,Alpha,Alpha,0.91080701258,1,
1,2368,training,9,4,e43,43,1,7,Beta,Beta,0.167579127883,1,
1,2368,training,9,5,e09,9,2,2,Alpha,Alpha,0.460737241316,1,
1,2368,training,9,6,e13,13,6,2,Beta,Beta,0.363485881011,1,
1,2368,training,9,7,e07,7,7,1,Beta,Beta,0.196682430746,1,
1,2368,training,9,8,e37,37,2,6,Beta,Beta,1.12422229466,1,
1,2368,training,10,1,e43,43,1,7,Beta,Beta,0.000140370160807,1,
1,2368,training,10,2,e49,49,7,7,Alpha,Alpha,9.1704132501e-05,1,
1,2368,training,10,3,e01,1,1,1,Alpha,Alpha,0.571753484837,1,
1,2368,training,10,4,e41,41,6,6,Alpha,Alpha,0.274984812597,1,
1,2368,training,10,5,e37,37,2,6,Beta,Beta,0.0424904447282,1,
1,2368,training,10,6,e07,7,7,1,Beta,Beta,0.85128112603,1,
1,2368,training,10,7,e13,13,6,2,Beta,Beta,0.0328711160109,1,
1,2368,training,10,8,e09,9,2,2,Alpha,Alpha,9.43525810726e-05,1,
1,2368,training,11,1,e13,13,6,2,Beta,Beta,0.0340801533312,1,
1,2368,training,11,2,e41,41,6,6,Alpha,Alpha,0.644344721339,1,
1,2368,training,11,3,e49,49,7,7,Alpha,Alpha,0.0868030530401,1,
1,2368,training,11,4,e01,1,1,1,Alpha,Alpha,0.485968777619,1,
1,2368,training,11,5,e37,37,2,6,Beta,Beta,0.000141363358125,1,
1,2368,training,11,6,e09,9,2,2,Alpha,Alpha,0.148655310157,1,
1,2368,training,11,7,e07,7,7,1,Beta,Beta,0.200305901002,1,
1,2368,training,11,8,e43,43,1,7,Beta,Beta,0.726563563047,1,
1,2368,training,12,1,e09,9,2,2,Alpha,Alpha,9.26972716115e-05,1,
1,2368,training,12,2,e37,37,2,6,Beta,Beta,2.16086883837,1,
1,2368,training,12,3,e49,49,7,7,Alpha,Alpha,0.955292766157,1,
1,2368,training,12,4,e01,1,1,1,Alpha,Alpha,0.0916627077386,1,
1,2368,training,12,5,e41,41,6,6,Alpha,Alpha,1.41400357877,1,
1,2368,training,12,6,e43,43,1,7,Beta,Beta,0.0432293744525,1,
1,2368,training,12,7,e13,13,6,2,Beta,Beta,0.407620047103,1,
1,2368,training,12,8,e07,7,7,1,Beta,Beta,0.193589321279,1,
1,2368,generalization,,0,e28,28,7,4,,Alpha,3.59214291273,,
1,2368,generalization,,1,e38,38,3,6,,Beta,0.52064782154,,
1,2368,generalization,,2,e24,24,3,4,,Beta,1.81250717991,,
1,2368,generalization,,3,e47,47,5,7,,Alpha,0.649302701291,,
1,2368,generalization,,4,e16,16,2,3,,Alpha,0.112883100461,,
1,2368,generalization,,5,e45,45,3,7,,Beta,0.0876654688036,,
1,2368,generalization,,6,e23,23,2,4,,Alpha,0.87478418916,,
1,2368,generalization,,7,e41,41,6,6,,Alpha,0.699619113526,,
1,2368,generalization,,8,e19,19,5,3,,Beta,0.0515641837264,,
1,2368,generalization,,9,e33,33,5,5,,Alpha,4.01419791201,,
1,2368,generalization,,10,e06,6,6,1,,Beta,0.743430163362,,
1,2368,generalization,,11,e21,21,7,3,,Beta,1.55787074356,,
1,2368,generalization,,12,e17,17,3,3,,Alpha,1.36894343316,,
1,2368,generalization,,13,e02,2,2,1,,Alpha,0.735813757929,,
1,2368,generalization,,14,e40,40,5,6,,Alpha,1.36172595707,,
1,2368,generalization,,15,e15,15,1,3,,Alpha,1.50003790658,,
1,2368,generalization,,16,e18,18,4,3,,Alpha,0.336548714899,,
1,2368,generalization,,17,e36,36,1,6,,Beta,0.000139708048664,,
1,2368,generalization,,18,e05,5,5,1,,Beta,1.41039235773,,
1,2368,generalization,,19,e10,10,3,2,,Beta,0.0816305450862,,
1,2368,generalization,,20,e14,14,7,2,,Beta,0.696905069693,,
1,2368,generalization,,21,e11,11,4,2,,Beta,0.79198532732,,
1,2368,generalization,,22,e30,30,2,5,,Alpha,0.334299481707,,
1,2368,generalization,,23,e07,7,7,1,,Beta,0.368753403774,,
1,2368,generalization,,24,e32,32,4,5,,Alpha,0.300260048942,,
1,2368,generalization,,25,e44,44,2,7,,Beta,0.358244181203,,
