
1,2330,training,1,1,e49,43,1,7,Beta,Alpha,4.48599822682,0,
1,2330,training,1,2,e01,7,7,1,Beta,Alpha,1.56397187791,0,
1,2330,training,1,3,e43,49,7,7,Alpha,Beta,0.60042621434,0,
1,2330,training,1,4,e07,1,1,1,Alpha,Beta,2.07426736757,0,
1,2330,training,1,5,e41,37,2,6,Beta,Alpha,0.672707848193,0,
1,2330,training,1,6,e37,41,6,6,Alpha,Beta,0.26223603281,0,
1,2330,training,1,7,e09,13,6,2,Beta,Beta,4.28168185486,1,
1,2330,training,1,8,e13,9,2,2,Alpha,Alpha,0.189307164983,1,
1,2330,training,2,1,e07,1,1,1,Alpha,Alpha,0.492548036011,1,
1,2330,training,2,2,e01,7,7,1,Beta,Beta,0.221686079283,1,
1,2330,training,2,3,e41,37,2,6,Beta,Beta,1.21122009068,1,
1,2330,training,2,4,e13,9,2,2,Alpha,Alpha,0.580369244504,1,
1,2330,training,2,5,e09,13,6,2,Beta,Beta,0.388381769415,1,
1,2330,training,2,6,e49,43,1,7,Beta,Beta,0.373087514658,1,
1,2330,training,2,7,e43,49,7,7,Alpha,Alpha,0.466731180379,1,
1,2330,training,2,8,e37,41,6,6,Alpha,Alpha,0.391062741634,1,
1,2330,training,3,1,e43,49,7,7,Alpha,Alpha,0.626211618714,1,
1,2330,training,3,2,e07,1,1,1,Alpha,Alpha,0.994961175893,1,
1,2330,training,3,3,e13,9,2,2,Alpha,Alpha,0.242915684794,1,
1,2330,training,3,4,e41,37,2,6,Beta,Beta,0.252901627711,1,
1,2330,training,3,5,e09,13,6,2,Beta,Beta,0.553347970854,1,
1,2330,training,3,6,e49,43,1,7,Beta,Beta,3.6377214583,1,
1,2330,training,3,7,e37,41,6,6,Alpha,Alpha,0.810379977658,1,
1,2330,training,3,8,e01,7,7,1,Beta,Beta,1.17473198555,1,
1,2330,training,4,1,e43,49,7,7,Alpha,Alpha,9.9981931271e-05,1,
1,2330,training,4,2,e37,41,6,6,Alpha,Alpha,0.227121851494,1,
1,2330,training,4,3,e13,9,2,2,Alpha,Alpha,0.848710795981,1,
1,2330,training,4,4,e09,13,6,2,Beta,Beta,0.0678536264459,1,
1,2330,training,4,5,e07,1,1,1,Alpha,Alpha,0.429035015521,1,
1,2330,training,4,6,e01,7,7,1,Beta,Beta,0.562203323527,1,
1,2330,training,4,7,e41,37,2,6,Beta,Beta,0.024210523552,1,
1,2330,training,4,8,e49,43,1,7,Beta,Beta,0.376139942906,1,
1,2330,training,5,1,e13,9,2,2,Alpha,Alpha,0.223288107518,1,
1,2330,training,5,2,e43,49,7,7,Alpha,Alpha,0.0121037719655,1,
1,2330,training,5,3,e07,1,1,1,Alpha,Alpha,0.0844549296598,1,
1,2330,training,5,4,e41,37,2,6,Beta,Beta,0.157219919842,1,
1,2330,training,5,5,e01,7,7,1,Beta,Beta,1.46513113854,1,
1,2330,training,5,6,e49,43,1,7,Beta,Beta,1.19909413729,1,
1,2330,training,5,7,e37,41,6,6,Alpha,Alpha,0.141085750714,1,
1,2330,training,5,8,e09,13,6,2,Beta,Beta,1.06989663458,1,
1,2330,training,6,1,e37,41,6,6,Alpha,Alpha,0.627433914255,1,
