
2,2301,training,1,1,e43,49,7,7,Alpha,Alpha,4.91746241634,1,
2,2301,training,1,2,e13,9,2,2,Alpha,Alpha,0.128270662681,1,
2,2301,training,1,3,e07,1,1,1,Alpha,Alpha,9.43544437177e-05,1,
2,2301,training,1,4,e09,37,2,6,Beta,Alpha,1.37701136258,0,
2,2301,training,1,5,e09,37,2,6,Beta,Beta,0.883777565963,1,
2,2301,training,1,6,e01,43,1,7,Beta,Beta,0.00014202814782,1,
2,2301,training,1,7,e01,43,1,7,Beta,Beta,0.000143352488521,1,
2,2301,training,1,8,e37,41,6,6,Alpha,Alpha,9.73339774646e-05,1,
2,2301,training,2,1,e09,37,2,6,Beta,Beta,0.000155270914547,1,
2,2301,training,2,2,e01,43,1,7,Beta,Beta,1.03524351877,1,
2,2301,training,2,3,e09,37,2,6,Beta,Beta,0.136064997932,1,
2,2301,training,2,4,e43,49,7,7,Alpha,Alpha,1.21476450964,1,
2,2301,training,2,5,e13,9,2,2,Alpha,Alpha,1.3291534888,1,
2,2301,training,2,6,e37,41,6,6,Alpha,Alpha,0.00829325476661,1,
2,2301,training,2,7,e01,43,1,7,Beta,Beta,0.000142359291203,1,
2,2301,training,2,8,e07,1,1,1,Alpha,Alpha,0.0546328505152,1,
2,2301,training,3,1,e09,37,2,6,Beta,Beta,1.40065822948,1,
2,2301,training,3,2,e43,49,7,7,Alpha,Alpha,1.56498750055,1,
2,2301,training,3,3,e13,9,2,2,Alpha,Alpha,0.0757338040858,1,
2,2301,training,3,4,e37,41,6,6,Alpha,Alpha,1.75443920877,1,
2,2301,training,3,5,e09,37,2,6,Beta,Beta,1.41968404851,1,
2,2301,training,3,6,e07,1,1,1,Alpha,Alpha,0.264848816092,1,
2,2301,training,3,7,e01,43,1,7,Beta,Beta,1.50198028359,1,
2,2301,training,3,8,e01,43,1,7,Beta,Beta,1.66993872263,1,
2,2301,training,4,1,e01,43,1,7,Beta,Beta,0.000142690318171,1,
2,2301,training,4,2,e07,1,1,1,Alpha,Alpha,0.0870910937083,1,
2,2301,training,4,3,e13,9,2,2,Alpha,Alpha,1.34024691716,1,
2,2301,training,4,4,e09,37,2,6,Beta,Beta,0.000141697120853,1,
2,2301,training,4,5,e09,37,2,6,Beta,Beta,1.34337782772,1,
2,2301,training,4,6,e43,49,7,7,Alpha,Alpha,0.216928370413,1,
2,2301,training,4,7,e01,43,1,7,Beta,Beta,1.67926755827,1,
2,2301,training,4,8,e37,41,6,6,Alpha,Alpha,0.156515071692,1,
2,2301,training,5,1,e13,9,2,2,Alpha,Alpha,1.98045043135,1,
2,2301,training,5,2,e09,37,2,6,Beta,Beta,0.629557027656,1,
2,2301,training,5,3,e37,41,6,6,Alpha,Alpha,0.315970358788,1,
2,2301,training,5,4,e07,1,1,1,Alpha,Alpha,0.13876055408,1,
2,2301,training,5,5,e01,43,1,7,Beta,Beta,0.273891940014,1,
2,2301,training,5,6,e09,37,2,6,Beta,Beta,1.3982218997,1,
2,2301,training,5,7,e01,43,1,7,Beta,Beta,0.000153946632054,1,
2,2301,training,5,8,e43,49,7,7,Alpha,Alpha,1.11699216726,1,
2,2301,training,6,1,e13,9,2,2,Alpha,Alpha,9.17058205232e-05,1,
2,2301,training,6,2,e37,41,6,6,Alpha,Alpha,1.51415994629,1,
2,2301,training,6,3,e09,37,2,6,Beta,Beta,0.000143683573697,1,
2,2301,training,6,4,e09,37,2,6,Beta,Beta,2.60007376201,1,
2,2301,training,6,5,e01,43,1,7,Beta,Beta,0.0664691956481,1,
2,2301,training,6,6,e07,1,1,1,Alpha,Alpha,9.2699076049e-05,1,
2,2301,training,6,7,e01,43,1,7,Beta,Beta,1.59873889555,1,
