
2,2337,training,1,1,e07,49,7,7,Alpha,Alpha,4.09500378236,1,
2,2337,training,1,2,e13,41,6,6,Alpha,Beta,0.501790216134,0,
2,2337,training,1,3,e09,37,2,6,Beta,Beta,0.528962105047,1,
2,2337,training,1,4,e01,43,1,7,Beta,Beta,0.000145005004015,1,
2,2337,training,1,5,e37,9,2,2,Alpha,Beta,0.000151295214891,0,
2,2337,training,1,6,e43,1,1,1,Alpha,Alpha,0.61361391918,1,
2,2337,training,1,7,e09,37,2,6,Beta,Beta,0.0216355441371,1,
2,2337,training,1,8,e01,43,1,7,Beta,Beta,0.000151957327034,1,
2,2337,training,2,1,e43,1,1,1,Alpha,Alpha,0.757917423325,1,
2,2337,training,2,2,e37,9,2,2,Alpha,Alpha,9.33593837544e-05,1,
2,2337,training,2,3,e13,41,6,6,Alpha,Beta,3.02665046672,0,
2,2337,training,2,4,e01,43,1,7,Beta,Beta,0.0894412837224,1,
2,2337,training,2,5,e07,49,7,7,Alpha,Alpha,0.268265915394,1,
2,2337,training,2,6,e09,37,2,6,Beta,Beta,3.78763252811,1,
2,2337,training,2,7,e09,37,2,6,Beta,Beta,0.300151460746,1,
2,2337,training,2,8,e01,43,1,7,Beta,Beta,0.669280950562,1,
2,2337,training,3,1,e09,37,2,6,Beta,Beta,0.938027236436,1,
2,2337,training,3,2,e43,1,1,1,Alpha,Alpha,0.84278873133,1,
2,2337,training,3,3,e37,9,2,2,Alpha,Alpha,0.0343880407163,1,
2,2337,training,3,4,e09,37,2,6,Beta,Alpha,0.200385024713,0,
2,2337,training,3,5,e01,43,1,7,Beta,Beta,0.000151626300067,1,
2,2337,training,3,6,e01,43,1,7,Beta,Beta,0.99470864085,1,
2,2337,training,3,7,e07,49,7,7,Alpha,Alpha,0.470662139938,1,
2,2337,training,3,8,e13,41,6,6,Alpha,Alpha,0.400989212329,1,
2,2337,training,4,1,e43,1,1,1,Alpha,Alpha,9.17040742934e-05,1,
2,2337,training,4,2,e01,43,1,7,Beta,Beta,0.000147653510794,1,
2,2337,training,4,3,e01,43,1,7,Beta,Beta,0.269731194421,1,
2,2337,training,4,4,e07,49,7,7,Alpha,Alpha,0.0813229887863,1,
2,2337,training,4,5,e09,37,2,6,Beta,Beta,0.286111134104,1,
2,2337,training,4,6,e37,9,2,2,Alpha,Alpha,0.425649005105,1,
2,2337,training,4,7,e09,37,2,6,Beta,Beta,2.15037881734,1,
2,2337,training,4,8,e13,41,6,6,Alpha,Alpha,0.304807512439,1,
2,2337,training,5,1,e07,49,7,7,Alpha,Alpha,9.66700026765e-05,1,
2,2337,training,5,2,e09,37,2,6,Beta,Beta,0.0423229275038,1,
2,2337,training,5,3,e09,37,2,6,Beta,Beta,0.0419375716592,1,
2,2337,training,5,4,e01,43,1,7,Beta,Beta,0.000140370160807,1,
2,2337,training,5,5,e13,41,6,6,Alpha,Alpha,0.553421936522,1,
2,2337,training,5,6,e01,43,1,7,Beta,Beta,0.000150302017573,1,
2,2337,training,5,7,e37,9,2,2,Alpha,Alpha,0.291399182635,1,
2,2337,training,5,8,e43,1,1,1,Alpha,Alpha,1.00615807861,1,
2,2337,training,6,1,e09,37,2,6,Beta,Beta,0.000146329228301,1,
2,2337,training,6,2,e01,43,1,7,Beta,Beta,0.258070208249,1,
2,2337,training,6,3,e13,41,6,6,Alpha,Alpha,0.155306008644,1,
2,2337,training,6,4,e37,9,2,2,Alpha,Alpha,0.0700500068488,1,
2,2337,training,6,5,e09,37,2,6,Beta,Beta,0.337606457004,1,
2,2337,training,6,6,e01,43,1,7,Beta,Beta,0.274008511624,1,
2,2337,training,6,7,e43,1,1,1,Alpha,Alpha,0.160813219962,1,
2,2337,training,6,8,e07,49,7,7,Alpha,Alpha,9.23661864363e-05,1,
2,2337,training,7,1,e13,41,6,6,Alpha,Alpha,0.0283282874152,1,
