17 Feb 2016 12:06:10 PM,Wed, 17 Feb 2016 12:13:38 PM
klab2,4743,1
4,0,1,Shading,Size
1,4743,training,1,1,e18,19,2,7,Alpha,Alpha,6.6465922168,1
1,4743,training,1,2,e79,78,7,6,Beta,Alpha,2.90283411399,0
1,4743,training,1,3,e79,78,7,6,Beta,Beta,0.641472960604,1
1,4743,training,1,4,e66,67,6,7,Beta,Beta,0.985826119431,1
1,4743,training,1,5,e62,71,6,11,Alpha,Beta,0.81531645167,0
1,4743,training,1,6,e73,84,7,12,Alpha,Alpha,0.619030403672,1
1,4743,training,1,7,e66,67,6,7,Beta,Beta,0.783083644201,1
1,4743,training,1,8,e07,6,1,6,Alpha,Alpha,0.5320553567,1
1,4743,training,2,1,e79,78,7,6,Beta,Beta,0.634294480871,1
1,4743,training,2,2,e07,6,1,6,Alpha,Alpha,0.427982795227,1
1,4743,training,2,3,e62,71,6,11,Alpha,Alpha,0.413059383762,1
1,4743,training,2,4,e73,84,7,12,Alpha,Alpha,0.272113478437,1
1,4743,training,2,5,e66,67,6,7,Beta,Beta,0.655150905994,1
1,4743,training,2,6,e79,78,7,6,Beta,Beta,0.328673926255,1
1,4743,training,2,7,e18,19,2,7,Alpha,Alpha,0.338486689201,1
1,4743,training,2,8,e66,67,6,7,Beta,Beta,0.318181818177,1
1,4743,training,3,1,e66,67,6,7,Beta,Beta,0.294002494906,1
1,4743,training,3,2,e66,67,6,7,Beta,Beta,0.281774613686,1
1,4743,training,3,3,e07,6,1,6,Alpha,Alpha,0.252099944511,1
1,4743,training,3,4,e18,19,2,7,Alpha,Alpha,0.611328841449,1
1,4743,training,3,5,e79,78,7,6,Beta,Beta,0.291038802126,1
1,4743,training,3,6,e73,84,7,12,Alpha,Alpha,0.254847782999,1
1,4743,training,3,7,e62,71,6,11,Alpha,Alpha,0.227852421871,1
1,4743,training,3,8,e79,78,7,6,Beta,Beta,0.31842316447,1
1,4743,training,4,1,e79,78,7,6,Beta,Beta,0.266228138134,1
1,4743,training,4,2,e18,19,2,7,Alpha,Alpha,0.303981452409,1
1,4743,training,4,3,e79,78,7,6,Beta,Beta,0.240460034503,1
1,4743,training,4,4,e66,67,6,7,Beta,Beta,0.262762219936,1
1,4743,training,4,5,e66,67,6,7,Beta,Beta,0.306508139562,1
1,4743,training,4,6,e73,84,7,12,Alpha,Alpha,0.256366708651,1
1,4743,training,4,7,e62,71,6,11,Alpha,Alpha,0.237475484639,1
1,4743,training,4,8,e07,6,1,6,Alpha,Alpha,0.290594181992,1
1,4743,training,5,1,e73,84,7,12,Alpha,Alpha,0.312411026302,1
1,4743,training,5,2,e66,67,6,7,Beta,Beta,0.273551955339,1
1,4743,training,5,3,e79,78,7,6,Beta,Beta,0.249320654868,1
1,4743,training,5,4,e07,6,1,6,Alpha,Alpha,0.254492881446,1
1,4743,training,5,5,e62,71,6,11,Alpha,Alpha,0.239644952773,1
1,4743,training,5,6,e18,19,2,7,Alpha,Alpha,0.28731332907,1
1,4743,training,5,7,e79,78,7,6,Beta,Beta,0.26773216587,1
1,4743,training,5,8,e66,67,6,7,Beta,Beta,0.256239579729,1
1,4743,training,6,1,e18,19,2,7,Alpha,Alpha,0.371978205338,1
1,4743,training,6,2,e73,84,7,12,Alpha,Alpha,0.245060180969,1
1,4743,training,6,3,e66,67,6,7,Beta,Beta,0.238836492354,1
1,4743,training,6,4,e79,78,7,6,Beta,Beta,0.283201172235,1
1,4743,training,6,5,e07,6,1,6,Alpha,Alpha,0.241041384434,1
1,4743,training,6,6,e66,67,6,7,Beta,Beta,0.228219572818,1
1,4743,training,6,7,e79,78,7,6,Beta,Beta,0.2326631256,1
1,4743,training,6,8,e62,71,6,11,Alpha,Alpha,0.231092553819,1
1,4743,training,7,1,e66,67,6,7,Beta,Beta,0.27970578926,1
1,4743,training,7,2,e79,78,7,6,Beta,Beta,0.236661727191,1
1,4743,training,7,3,e79,78,7,6,Beta,Beta,0.225682622666,1
1,4743,training,7,4,e73,84,7,12,Alpha,Alpha,0.234833586932,1
1,4743,training,7,5,e18,19,2,7,Alpha,Alpha,0.265346843429,1
1,4743,training,7,6,e66,67,6,7,Beta,Beta,0.262425858033,1
1,4743,training,7,7,e07,6,1,6,Alpha,Alpha,0.237590364166,1
1,4743,training,7,8,e62,71,6,11,Alpha,Alpha,0.382616975156,1
1,4743,training,8,1,e79,78,7,6,Beta,Beta,0.270328707702,1
1,4743,training,8,2,e66,67,6,7,Beta,Beta,0.222293511528,1
1,4743,training,8,3,e18,19,2,7,Alpha,Alpha,0.244641714962,1
1,4743,training,8,4,e62,71,6,11,Alpha,Alpha,0.221140081499,1
1,4743,training,8,5,e79,78,7,6,Beta,Beta,0.231677214397,1
1,4743,training,8,6,e73,84,7,12,Alpha,Alpha,0.206587462701,1
1,4743,training,8,7,e07,6,1,6,Alpha,Alpha,0.211051210426,1
1,4743,training,8,8,e66,67,6,7,Beta,Beta,0.265589513976,1
1,4743,training,9,1,e73,84,7,12,Alpha,Alpha,0.268030455321,1
1,4743,training,9,2,e62,71,6,11,Alpha,Alpha,0.297793187754,1
1,4743,training,9,3,e66,67,6,7,Beta,Beta,0.246311606199,1
1,4743,training,9,4,e79,78,7,6,Beta,Beta,0.231623581887,1
1,4743,training,9,5,e07,6,1,6,Alpha,Alpha,0.239082804619,1
1,4743,training,9,6,e18,19,2,7,Alpha,Alpha,0.250269486816,1
1,4743,training,9,7,e66,67,6,7,Beta,Beta,0.638688042862,1
1,4743,training,9,8,e79,78,7,6,Beta,Beta,0.203002361159,1
1,4743,training,10,1,e79,78,7,6,Beta,Beta,0.227536585982,1
1,4743,training,10,2,e62,71,6,11,Alpha,Alpha,0.230697262363,1
1,4743,training,10,3,e07,6,1,6,Alpha,Alpha,0.228506606072,1
1,4743,training,10,4,e66,67,6,7,Beta,Beta,0.244212654899,1
1,4743,training,10,5,e73,84,7,12,Alpha,Alpha,0.22080934768,1
1,4743,training,10,6,e66,67,6,7,Beta,Beta,0.212624099659,1
1,4743,training,10,7,e18,19,2,7,Alpha,Alpha,0.213570945227,1
1,4743,training,10,8,e79,78,7,6,Beta,Beta,0.214213211075,1
1,4743,training,11,1,e07,6,1,6,Alpha,Alpha,0.215195149503,1
1,4743,training,11,2,e79,78,7,6,Beta,Beta,0.231658674762,1
1,4743,training,11,3,e66,67,6,7,Beta,Beta,0.262051423648,1
