18 Feb 2016 12:24:12 PM,Thu, 18 Feb 2016 12:33:25 PM
klab1,4754,1
4,0,1,Shading,Size
1,4754,training,1,1,e18,19,2,7,Alpha,Alpha,6.09330103465,1
1,4754,training,1,2,e66,67,6,7,Beta,Alpha,3.97914489915,0
1,4754,training,1,3,e79,78,7,6,Beta,Beta,1.42289201063,1
1,4754,training,1,4,e07,6,1,6,Alpha,Alpha,2.68531654435,1
1,4754,training,1,5,e66,67,6,7,Beta,Beta,1.33059708212,1
1,4754,training,1,6,e62,71,6,11,Alpha,Alpha,1.39761487622,1
1,4754,training,1,7,e79,78,7,6,Beta,Beta,0.579368500388,1
1,4754,training,1,8,e73,84,7,12,Alpha,Alpha,0.580803666613,1
1,4754,training,2,1,e79,78,7,6,Beta,Beta,0.299370380817,1
1,4754,training,2,2,e73,84,7,12,Alpha,Alpha,0.274349821702,1
1,4754,training,2,3,e66,67,6,7,Beta,Beta,0.473076479946,1
1,4754,training,2,4,e79,78,7,6,Beta,Beta,3.07020230714,1
1,4754,training,2,5,e07,6,1,6,Alpha,Beta,6.76366205426,0
1,4754,training,2,6,e18,19,2,7,Alpha,Alpha,0.896108531015,1
1,4754,training,2,7,e66,67,6,7,Beta,Beta,1.61171155245,1
1,4754,training,2,8,e62,71,6,11,Alpha,Alpha,4.73547221109,1
1,4754,training,3,1,e79,78,7,6,Beta,Beta,0.839954961935,1
1,4754,training,3,2,e66,67,6,7,Beta,Alpha,0.673608103942,0
1,4754,training,3,3,e18,19,2,7,Alpha,Beta,0.385548885708,0
1,4754,training,3,4,e07,6,1,6,Alpha,Beta,4.38540619673,0
1,4754,training,3,5,e62,71,6,11,Alpha,Alpha,1.85875117031,1
1,4754,training,3,6,e79,78,7,6,Beta,Alpha,0.74562961256,0
1,4754,training,3,7,e66,67,6,7,Beta,Alpha,1.1228750601,0
1,4754,training,3,8,e73,84,7,12,Alpha,Alpha,0.356706182589,1
1,4754,training,4,1,e79,78,7,6,Beta,Beta,1.42821387851,1
1,4754,training,4,2,e66,67,6,7,Beta,Beta,7.27180227745,1
1,4754,training,4,3,e62,71,6,11,Alpha,Alpha,0.420146820659,1
1,4754,training,4,4,e73,84,7,12,Alpha,Alpha,0.348133588646,1
1,4754,training,4,5,e07,6,1,6,Alpha,Alpha,0.614185269224,1
1,4754,training,4,6,e18,19,2,7,Alpha,Alpha,0.420484837901,1
1,4754,training,4,7,e66,67,6,7,Beta,Beta,0.346184278664,1
1,4754,training,4,8,e79,78,7,6,Beta,Beta,0.243284348981,1
1,4754,training,5,1,e79,78,7,6,Beta,Beta,0.216784260905,1
1,4754,training,5,2,e73,84,7,12,Alpha,Alpha,0.233829467179,1
1,4754,training,5,3,e62,71,6,11,Alpha,Alpha,0.219700942456,1
1,4754,training,5,4,e79,78,7,6,Beta,Beta,0.256336250663,1
1,4754,training,5,5,e07,6,1,6,Alpha,Alpha,0.399158631713,1
1,4754,training,5,6,e18,19,2,7,Alpha,Alpha,1.39037250096,1
1,4754,training,5,7,e66,67,6,7,Beta,Beta,2.57910099995,1
1,4754,training,5,8,e66,67,6,7,Beta,Beta,0.490524261113,1
1,4754,training,6,1,e07,6,1,6,Alpha,Alpha,0.62986979881,1
1,4754,training,6,2,e79,78,7,6,Beta,Beta,0.320189064543,1
1,4754,training,6,3,e18,19,2,7,Alpha,Alpha,0.321870211978,1
1,4754,training,6,4,e66,67,6,7,Beta,Beta,0.339605357411,1
