16 Feb 2016 10:35:49 AM,Tue, 16 Feb 2016 10:45:05 AM
klab2,4735,1
2,1,0,Shading,Size
1,4735,training,1,1,e79,67,6,7,Beta,Beta,3.18692419541,1
1,4735,training,1,2,e138,6,1,6,Alpha,Alpha,2.65915050077,1
1,4735,training,1,3,e66,78,7,6,Beta,Beta,1.4452623954,1
1,4735,training,1,4,e83,71,6,11,Alpha,Beta,0.596262078902,0
1,4735,training,1,5,e66,78,7,6,Beta,Beta,0.576024414048,1
1,4735,training,1,6,e72,84,7,12,Alpha,Alpha,0.758600072304,1
1,4735,training,1,7,e79,67,6,7,Beta,Beta,0.903348257738,1
1,4735,training,1,8,e127,19,2,7,Alpha,Alpha,0.716058897766,1
1,4735,training,2,1,e79,67,6,7,Beta,Beta,0.510061392671,1
1,4735,training,2,2,e79,67,6,7,Beta,Beta,0.471638996265,1
1,4735,training,2,3,e127,19,2,7,Alpha,Alpha,1.37709249555,1
1,4735,training,2,4,e66,78,7,6,Beta,Beta,0.559787006101,1
1,4735,training,2,5,e66,78,7,6,Beta,Beta,0.342966328054,1
1,4735,training,2,6,e138,6,1,6,Alpha,Alpha,0.496006033326,1
1,4735,training,2,7,e83,71,6,11,Alpha,Alpha,1.40223124484,1
1,4735,training,2,8,e72,84,7,12,Alpha,Alpha,0.388978055696,1
1,4735,training,3,1,e138,6,1,6,Alpha,Alpha,0.287277574063,1
1,4735,training,3,2,e79,67,6,7,Beta,Beta,1.55099657149,1
1,4735,training,3,3,e79,67,6,7,Beta,Beta,0.332470247199,1
1,4735,training,3,4,e127,19,2,7,Alpha,Alpha,0.656744321244,1
1,4735,training,3,5,e66,78,7,6,Beta,Beta,1.18831036405,1
1,4735,training,3,6,e72,84,7,12,Alpha,Alpha,0.511841528513,1
1,4735,training,3,7,e83,71,6,11,Alpha,Alpha,1.95417896573,1
1,4735,training,3,8,e66,78,7,6,Beta,Beta,0.59935621124,1
1,4735,training,4,1,e138,6,1,6,Alpha,Alpha,0.521049435932,1
1,4735,training,4,2,e83,71,6,11,Alpha,Alpha,0.551937457872,1
1,4735,training,4,3,e79,67,6,7,Beta,Beta,0.987489058306,1
1,4735,training,4,4,e127,19,2,7,Alpha,Alpha,0.414210165281,1
1,4735,training,4,5,e66,78,7,6,Beta,Beta,0.475407507757,1
1,4735,training,4,6,e72,84,7,12,Alpha,Alpha,1.84750986242,1
1,4735,training,4,7,e79,67,6,7,Beta,Beta,2.54203298995,1
1,4735,training,4,8,e66,78,7,6,Beta,Beta,0.662535970199,1
1,4735,training,5,1,e66,78,7,6,Beta,Beta,0.871410098008,1
