14 Sep 2016 1:02:36 PM,Wed, 14 Sep 2016 1:14:25 PM
klab3,5064,1
2,Bigger,Smaller,Darker,Lighter
1,5064,similarity1,0,42,40,4,6.89
1,5064,similarity1,1,13,42,3,7.158
1,5064,similarity1,2,42,48,7,3.543
1,5064,similarity1,3,0,5,7,7.459
1,5064,similarity1,4,8,42,5,6.228
1,5064,similarity1,5,36,40,7,4.665
1,5064,similarity1,6,48,8,3,4.91
1,5064,similarity1,7,42,0,5,1.997
1,5064,similarity1,8,12,36,3,8.452
1,5064,similarity1,9,36,48,5,2.968
1,5064,similarity1,10,42,6,3,4.397
1,5064,similarity1,11,48,6,4,3.5
1,5064,similarity1,12,5,42,2,3.575
1,5064,similarity1,13,12,48,4,6.432
1,5064,similarity1,14,12,42,2,7.018
1,5064,similarity1,15,13,0,5,3.405
1,5064,similarity1,16,48,13,5,1.556
1,5064,similarity1,17,5,36,2,3.386
1,5064,similarity1,18,40,0,2,2.635
1,5064,similarity1,19,36,0,4,8.923
1,5064,similarity1,20,6,0,5,2.904
1,5064,similarity1,21,48,5,4,3.116
1,5064,similarity1,22,12,0,5,2.667
1,5064,similarity1,23,36,8,3,4.183
1,5064,similarity1,24,13,36,4,5.997
1,5064,similarity1,25,8,40,4,1.563
1,5064,similarity1,26,6,36,4,1.305
1,5064,similarity1,27,0,48,2,2.18
1,5064,training,1,0,40,Alpha,Beta,0,2.49653939041
1,5064,training,1,1,0,Alpha,Beta,0,2.13614567602
1,5064,training,1,2,42,Beta,Beta,1,3.20386013761
1,5064,training,1,3,8,Alpha,Alpha,1,0.836298561189
1,5064,training,1,4,48,Alpha,Alpha,1,1.06726057292
1,5064,training,1,5,42,Beta,Beta,1,1.05171712837
1,5064,training,1,6,36,Beta,Beta,1,1.06723077735
1,5064,training,1,7,36,Beta,Beta,1,0.394972664071
1,5064,training,2,0,48,Alpha,Alpha,1,0.732480601408
1,5064,training,2,1,42,Beta,Beta,1,0.396458809497
1,5064,training,2,2,8,Alpha,Alpha,1,0.339412547182
1,5064,training,2,3,0,Alpha,Alpha,1,0.358085868647
1,5064,training,2,4,42,Beta,Beta,1,0.867352343863
1,5064,training,2,5,36,Beta,Beta,1,0.163631253177
1,5064,training,2,6,40,Alpha,Alpha,1,0.411879760213
1,5064,training,2,7,36,Beta,Beta,1,0.216625294648
1,5064,training,3,0,0,Alpha,Alpha,1,0.67650036444
1,5064,training,3,1,48,Alpha,Alpha,1,1.16706074285
1,5064,training,3,2,36,Beta,Beta,1,0.617592861643
1,5064,training,3,3,40,Alpha,Alpha,1,1.13603609381
1,5064,training,3,4,42,Beta,Beta,1,1.43876412581
1,5064,training,3,5,42,Beta,Beta,1,0.0897126565687
1,5064,training,3,6,8,Alpha,Alpha,1,0.2357872664
1,5064,training,3,7,36,Beta,Beta,1,0.152972323587
1,5064,training,4,0,36,Beta,Beta,1,0.385523772798
1,5064,training,4,1,36,Beta,Beta,1,0.0391674938146
1,5064,training,4,2,42,Beta,Beta,1,0.514258254785
1,5064,training,4,3,0,Alpha,Alpha,1,0.631311813602
1,5064,training,4,4,8,Alpha,Alpha,1,0.430831175297
1,5064,training,4,5,40,Alpha,Alpha,1,0.421263100812
1,5064,training,4,6,48,Alpha,Alpha,1,0.50331924553
1,5064,training,4,7,42,Beta,Beta,1,0.711714294739
1,5064,training,5,0,36,Beta,Beta,1,0.000301930122077
1,5064,training,5,1,48,Alpha,Alpha,1,0.527573971311
1,5064,training,5,2,8,Alpha,Alpha,1,0.505367205944
1,5064,training,5,3,36,Beta,Beta,1,0.131207528757
1,5064,training,5,4,0,Alpha,Alpha,1,0.00974949728698
1,5064,training,5,5,42,Beta,Beta,1,0.0961955473758
1,5064,training,5,6,42,Beta,Beta,1,0.566080992809
1,5064,training,5,7,40,Alpha,Alpha,1,0.0994025622495
1,5064,training,6,0,42,Beta,Beta,1,1.28028455586
1,5064,training,6,1,40,Alpha,Alpha,1,0.550097895553
1,5064,training,6,2,36,Beta,Beta,1,0.161081731087
1,5064,training,6,3,8,Alpha,Alpha,1,0.126573297894
1,5064,training,6,4,42,Beta,Beta,1,0.113976983121
1,5064,training,6,5,36,Beta,Beta,1,0.359953730367
1,5064,training,6,6,0,Alpha,Alpha,1,0.258244646946
1,5064,training,6,7,48,Alpha,Alpha,1,0.596189257223
1,5064,training,7,0,42,Beta,Beta,1,0.0676651329268
