15 Sep 2016 5:32:32 PM,Thu, 15 Sep 2016 5:45:34 PM
klab2,5089,1
5,Darker,Lighter,Bigger,Smaller
1,5089,similarity1,0,5,48,5,10.167
1,5089,similarity1,1,42,48,7,4.357
1,5089,similarity1,2,36,12,3,4.306
1,5089,similarity1,3,13,36,3,4.203
1,5089,similarity1,4,40,0,3,3.604
1,5089,similarity1,5,42,8,4,2.933
1,5089,similarity1,6,42,12,4,2.582
1,5089,similarity1,7,12,48,5,2.887
1,5089,similarity1,8,48,8,5,2.795
1,5089,similarity1,9,36,48,6,3.049
1,5089,similarity1,10,40,36,8,3.034
1,5089,similarity1,11,36,0,5,4.829
1,5089,similarity1,12,42,40,7,3.439
1,5089,similarity1,13,0,48,3,2.815
1,5089,similarity1,14,12,0,6,3.172
1,5089,similarity1,15,5,0,6,3.735
1,5089,similarity1,16,5,42,3,3.6
1,5089,similarity1,17,13,48,7,3.216
1,5089,similarity1,18,42,6,4,4.49
1,5089,similarity1,19,42,13,4,2.548
1,5089,similarity1,20,36,5,4,2.014
1,5089,similarity1,21,13,0,7,2.702
1,5089,similarity1,22,0,42,6,3.099
1,5089,similarity1,23,0,6,8,2.915
1,5089,similarity1,24,36,6,4,3.758
1,5089,similarity1,25,8,40,4,3.22
1,5089,similarity1,26,8,36,6,3.133
1,5089,similarity1,27,6,48,5,3.185
1,5089,training,1,0,0,Alpha,Beta,0,2.77286243718
1,5089,training,1,1,42,Beta,Alpha,0,1.71137660951
1,5089,training,1,2,8,Alpha,Alpha,1,0.543706047116
1,5089,training,1,3,36,Beta,Alpha,0,0.682910421398
1,5089,training,1,4,48,Alpha,Beta,0,1.05328272912
1,5089,training,1,5,36,Beta,Beta,1,1.85276633594
1,5089,training,1,6,40,Alpha,Beta,0,0.412227708381
1,5089,training,1,7,42,Beta,Alpha,0,1.11397069274
1,5089,training,2,0,48,Alpha,Beta,0,1.45798237808
1,5089,training,2,1,42,Beta,Alpha,0,0.603709371062
1,5089,training,2,2,42,Beta,Beta,1,0.972147604218
1,5089,training,2,3,8,Alpha,Beta,0,0.328639400657
1,5089,training,2,4,40,Alpha,Alpha,1,1.41003805259
1,5089,training,2,5,36,Beta,Beta,1,1.24514147337
1,5089,training,2,6,36,Beta,Beta,1,0.353637695545
1,5089,training,2,7,0,Alpha,Alpha,1,0.86145113199
1,5089,training,3,0,36,Beta,Alpha,0,1.44173542294
1,5089,training,3,1,42,Beta,Beta,1,0.642563678557
1,5089,training,3,2,8,Alpha,Beta,0,0.628667938523
1,5089,training,3,3,36,Beta,Alpha,0,0.511614379706
1,5089,training,3,4,0,Alpha,Beta,0,0.548495215829
1,5089,training,3,5,48,Alpha,Alpha,1,0.427845311118
1,5089,training,3,6,40,Alpha,Beta,0,0.993975301273
1,5089,training,3,7,42,Beta,Beta,1,0.749841585988
1,5089,training,4,0,36,Beta,Alpha,0,0.563174583716
1,5089,training,4,1,8,Alpha,Alpha,1,0.61970339343
1,5089,training,4,2,0,Alpha,Beta,0,1.24442604464
1,5089,training,4,3,42,Beta,Alpha,0,0.370928494725
1,5089,training,4,4,48,Alpha,Beta,0,0.661658444209
1,5089,training,4,5,40,Alpha,Alpha,1,1.31273211702
1,5089,training,4,6,42,Beta,Alpha,0,0.571874940069
1,5089,training,4,7,36,Beta,Alpha,0,1.63452478778
1,5089,training,5,0,40,Alpha,Beta,0,0.882720986847
1,5089,training,5,1,42,Beta,Alpha,0,0.729382837424
1,5089,training,5,2,8,Alpha,Beta,0,0.757485186448
1,5089,training,5,3,36,Beta,Alpha,0,0.542750597
1,5089,training,5,4,42,Beta,Alpha,0,0.310154785635
1,5089,training,5,5,0,Alpha,Alpha,1,0.454248640919
1,5089,training,5,6,36,Beta,Alpha,0,0.301920898259
1,5089,training,5,7,48,Alpha,Alpha,1,0.634070237167
1,5089,training,6,0,42,Beta,Alpha,0,0.307075892342
1,5089,training,6,1,36,Beta,Alpha,0,0.316893919837
1,5089,training,6,2,48,Alpha,Alpha,1,0.416556367185
1,5089,training,6,3,42,Beta,Alpha,0,0.362927014474
1,5089,training,6,4,36,Beta,Alpha,0,0.373659108765
1,5089,training,6,5,0,Alpha,Beta,0,0.650398964994
1,5089,training,6,6,8,Alpha,Beta,0,0.323741312139
1,5089,training,6,7,40,Alpha,Beta,0,0.979593890719
1,5089,training,7,0,36,Beta,Beta,1,0.811445934465
1,5089,training,7,1,8,Alpha,Alpha,1,0.769169751555
1,5089,training,7,2,36,Beta,Alpha,0,0.857079434674
1,5089,training,7,3,40,Alpha,Alpha,1,0.715253697475
1,5089,training,7,4,42,Beta,Beta,1,0.847978822421
1,5089,training,7,5,48,Alpha,Beta,0,0.402118344791
1,5089,training,7,6,0,Alpha,Alpha,1,0.560804167064
1,5089,training,7,7,42,Beta,Beta,1,1.85983289219
1,5089,training,8,0,36,Beta,Beta,1,0.572479131399
1,5089,training,8,1,40,Alpha,Alpha,1,0.451380966464
1,5089,training,8,2,42,Beta,Alpha,0,0.644292162498
1,5089,training,8,3,42,Beta,Alpha,0,0.42530207918
1,5089,training,8,4,48,Alpha,Alpha,1,0.58663806715
1,5089,training,8,5,36,Beta,Alpha,0,0.598525243346
1,5089,training,8,6,8,Alpha,Beta,0,1.33472567727
1,5089,training,8,7,0,Alpha,Beta,0,0.76967925881
1,5089,training,9,0,42,Beta,Alpha,0,0.77008414967
1,5089,training,9,1,36,Beta,Alpha,0,0.56555228401
1,5089,training,9,2,48,Alpha,Alpha,1,0.322289597476
1,5089,training,9,3,0,Alpha,Alpha,1,2.2338591509
1,5089,training,9,4,36,Beta,Alpha,0,1.05729787075
1,5089,training,9,5,40,Alpha,Alpha,1,1.24786712159
1,5089,training,9,6,8,Alpha,Alpha,1,1.4994279216
1,5089,training,9,7,42,Beta,Alpha,0,1.05145923002
1,5089,training,10,0,42,Beta,Alpha,0,1.66207690863
1,5089,training,10,1,36,Beta,Alpha,0,4.47399494005
1,5089,training,10,2,42,Beta,Alpha,0,0.458869297989
1,5089,training,10,3,0,Alpha,Alpha,1,0.381766529754
1,5089,training,10,4,36,Beta,Alpha,0,0.67395514599
1,5089,training,10,5,40,Alpha,Beta,0,1.44619617634
1,5089,training,10,6,48,Alpha,Beta,0,3.63723653113
1,5089,training,10,7,8,Alpha,Beta,0,0.544479743112
1,5089,training,11,0,36,Beta,Beta,1,1.79705856461
1,5089,training,11,1,40,Alpha,Beta,0,0.577711925609
1,5089,training,11,2,42,Beta,Beta,1,0.850223103771
1,5089,training,11,3,8,Alpha,Beta,0,0.399560214952
1,5089,training,11,4,36,Beta,Beta,1,0.33641973068
1,5089,training,11,5,42,Beta,Alpha,0,1.7581658538
1,5089,training,11,6,48,Alpha,Alpha,1,1.35200389591
1,5089,training,11,7,0,Alpha,Alpha,1,0.810185574461
1,5089,training,12,0,42,Beta,Alpha,0,0.558314898517
1,5089,training,12,1,48,Alpha,Alpha,1,0.492457704851
1,5089,training,12,2,36,Beta,Alpha,0,0.452407264151
1,5089,training,12,3,42,Beta,Alpha,0,0.272840586724
1,5089,training,12,4,40,Alpha,Alpha,1,0.300026551122
1,5089,training,12,5,36,Beta,Alpha,0,0.264297816902
1,5089,training,12,6,0,Alpha,Alpha,1,0.699376209406
1,5089,training,12,7,8,Alpha,Alpha,1,0.264958951389
1,5089,generalization,0,6,Alpha,1.01237748144
1,5089,generalization,1,19,Alpha,0.300210622838
1,5089,generalization,2,8,Alpha,0.308623284567
1,5089,generalization,3,48,Alpha,0.629394623451
1,5089,generalization,4,20,Beta,0.35007743584
1,5089,generalization,5,18,Beta,0.439672564622
1,5089,generalization,6,12,Beta,0.443735048408
1,5089,generalization,7,13,Alpha,0.543632881949
1,5089,generalization,8,4,Alpha,0.302482051309
1,5089,generalization,9,40,Beta,0.382830899907
1,5089,generalization,10,11,Alpha,0.384059477597
1,5089,generalization,11,0,Alpha,0.284066628665
1,5089,generalization,12,36,Beta,0.379990041722
1,5089,generalization,13,42,Beta,0.510409638518
1,5089,generalization,14,5,Alpha,0.476394159254
1,5089,similarity2,0,40,8,3,4.549
1,5089,similarity2,1,8,48,3,1.928
1,5089,similarity2,2,0,48,2,1.848
1,5089,similarity2,3,42,6,2,2.25
1,5089,similarity2,4,36,13,3,2.083
1,5089,similarity2,5,42,12,2,2.467
1,5089,similarity2,6,0,13,6,2.432
1,5089,similarity2,7,6,0,8,2.482
1,5089,similarity2,8,5,48,6,2.313
1,5089,similarity2,9,36,48,6,2.385
1,5089,similarity2,10,36,5,5,1.878
1,5089,similarity2,11,42,0,5,1.997
1,5089,similarity2,12,13,48,5,2.419
1,5089,similarity2,13,36,12,5,1.8
1,5089,similarity2,14,40,42,7,3.054
1,5089,similarity2,15,12,48,5,1.594
1,5089,similarity2,16,42,8,4,2.63
1,5089,similarity2,17,0,40,3,1.56
1,5089,similarity2,18,48,42,8,2.062
1,5089,similarity2,19,42,5,4,2.009
1,5089,similarity2,20,0,12,7,1.61
1,5089,similarity2,21,36,40,8,2.182
1,5089,similarity2,22,6,48,5,2.934
1,5089,similarity2,23,6,36,5,1.424
1,5089,similarity2,24,36,0,5,2.045
1,5089,similarity2,25,8,36,5,1.883
1,5089,similarity2,26,13,42,5,1.83
1,5089,similarity2,27,5,0,8,2.027
