14 Sep 2016 4:25:00 PM,Wed, 14 Sep 2016 4:36:10 PM
klab1,5070,1
5,Darker,Lighter,Bigger,Smaller
1,5070,similarity1,0,36,12,7,12.773
1,5070,similarity1,1,13,0,7,6.73
1,5070,similarity1,2,36,6,5,5.238
1,5070,similarity1,3,40,0,5,4.166
1,5070,similarity1,4,48,42,7,3.226
1,5070,similarity1,5,48,6,7,5.881
1,5070,similarity1,6,48,13,7,3.566
1,5070,similarity1,7,5,36,5,6.267
1,5070,similarity1,8,0,12,4,3.544
1,5070,similarity1,9,36,8,6,5.543
1,5070,similarity1,10,36,13,4,6.117
1,5070,similarity1,11,42,5,4,2.639
1,5070,similarity1,12,8,40,4,2.233
1,5070,similarity1,13,5,48,6,4.296
1,5070,similarity1,14,48,0,4,2.971
1,5070,similarity1,15,48,8,4,2.908
1,5070,similarity1,16,0,5,6,3.95
1,5070,similarity1,17,6,42,4,8.465
1,5070,similarity1,18,8,42,5,3.709
1,5070,similarity1,19,42,13,4,4.326
1,5070,similarity1,20,0,36,5,5.042
1,5070,similarity1,21,36,40,6,3.411
1,5070,similarity1,22,40,42,6,2.403
1,5070,similarity1,23,48,36,6,2.118
1,5070,similarity1,24,6,0,6,2.324
1,5070,similarity1,25,42,12,4,3.03
1,5070,similarity1,26,0,42,6,2.148
1,5070,similarity1,27,12,48,6,1.888
1,5070,training,1,0,36,Beta,Beta,1,2.23711988004
1,5070,training,1,1,42,Beta,Beta,1,0.771118748467
1,5070,training,1,2,40,Alpha,Beta,0,1.44151500729
1,5070,training,1,3,48,Alpha,Alpha,1,0.565520189004
1,5070,training,1,4,42,Beta,Beta,1,0.616431172471
1,5070,training,1,5,36,Beta,Beta,1,0.415407642256
1,5070,training,1,6,0,Alpha,Beta,0,0.978196519893
1,5070,training,1,7,8,Alpha,Alpha,1,0.617813381599
1,5070,training,2,0,40,Alpha,Alpha,1,0.541081076255
1,5070,training,2,1,36,Beta,Beta,1,0.515798071167
1,5070,training,2,2,42,Beta,Beta,1,0.314369313652
1,5070,training,2,3,8,Alpha,Alpha,1,0.556734304875
1,5070,training,2,4,42,Beta,Beta,1,1.57572503085
1,5070,training,2,5,48,Alpha,Alpha,1,0.483204751974
1,5070,training,2,6,36,Beta,Beta,1,0.85309517174
1,5070,training,2,7,0,Alpha,Alpha,1,0.942676559323
1,5070,training,3,0,8,Alpha,Alpha,1,0.961799712619
1,5070,training,3,1,0,Alpha,Alpha,1,0.550991929602
1,5070,training,3,2,42,Beta,Beta,1,0.5932977919
1,5070,training,3,3,36,Beta,Beta,1,1.66050394531
1,5070,training,3,4,36,Beta,Beta,1,0.682861302048
1,5070,training,3,5,48,Alpha,Alpha,1,0.518545273691
1,5070,training,3,6,42,Beta,Beta,1,0.580189152388
1,5070,training,3,7,40,Alpha,Alpha,1,3.07920836331
1,5070,training,4,0,42,Beta,Beta,1,0.343951237621
1,5070,training,4,1,36,Beta,Beta,1,0.293280278565
1,5070,training,4,2,48,Alpha,Alpha,1,0.490327681182
1,5070,training,4,3,40,Alpha,Alpha,1,0.372803818667
1,5070,training,4,4,42,Beta,Beta,1,0.832351109479
1,5070,training,4,5,0,Alpha,Alpha,1,0.631833451567
1,5070,training,4,6,36,Beta,Beta,1,0.350921213394
1,5070,training,4,7,8,Alpha,Alpha,1,0.444671741221
1,5070,training,5,0,8,Alpha,Alpha,1,0.545641538687
1,5070,training,5,1,36,Beta,Beta,1,0.546855565393
1,5070,training,5,2,0,Alpha,Alpha,1,0.595911243232
1,5070,training,5,3,40,Alpha,Alpha,1,0.456169403624
1,5070,training,5,4,36,Beta,Beta,1,0.282944665058
1,5070,training,5,5,42,Beta,Beta,1,0.589158779243
1,5070,training,5,6,42,Beta,Beta,1,0.273206629092
1,5070,training,5,7,48,Alpha,Alpha,1,0.569236759096
1,5070,training,6,0,42,Beta,Beta,1,0.486664744094
1,5070,training,6,1,36,Beta,Beta,1,0.594753829297
1,5070,training,6,2,48,Alpha,Alpha,1,0.432890353259
1,5070,training,6,3,40,Alpha,Alpha,1,0.58764348086
1,5070,training,6,4,8,Alpha,Alpha,1,0.815700041596
1,5070,training,6,5,36,Beta,Beta,1,1.07543385634
1,5070,training,6,6,0,Alpha,Alpha,1,0.407187884906
1,5070,training,6,7,42,Beta,Beta,1,0.308787175221
1,5070,training,7,0,40,Alpha,Alpha,1,0.295918228803
1,5070,training,7,1,42,Beta,Beta,1,0.578661604552
1,5070,training,7,2,8,Alpha,Alpha,1,0.607359576505
1,5070,training,7,3,42,Beta,Beta,1,0.538482523058
1,5070,training,7,4,48,Alpha,Alpha,1,0.292383415159
1,5070,training,7,5,0,Alpha,Alpha,1,1.14861115278
1,5070,training,7,6,36,Beta,Beta,1,0.253095569089
1,5070,training,7,7,36,Beta,Beta,1,0.489033536054
