15 Sep 2016 4:29:52 PM,Thu, 15 Sep 2016 4:41:29 PM
klab3,5087,1
2,Bigger,Smaller,Darker,Lighter
1,5087,similarity1,0,48,12,9,17.897
1,5087,similarity1,1,6,36,7,7.341
1,5087,similarity1,2,13,36,7,5.478
1,5087,similarity1,3,42,12,7,5.298
1,5087,similarity1,4,42,5,7,2.231
1,5087,similarity1,5,12,0,8,4.02
1,5087,similarity1,6,36,48,8,2.248
1,5087,similarity1,7,48,0,6,4.639
1,5087,similarity1,8,6,42,6,2.668
1,5087,similarity1,9,42,8,7,7.783
1,5087,similarity1,10,36,12,7,4.377
1,5087,similarity1,11,6,0,8,2.649
1,5087,similarity1,12,13,0,7,3.739
1,5087,similarity1,13,36,0,8,3.474
1,5087,similarity1,14,48,42,8,3.299
1,5087,similarity1,15,48,13,7,5.868
1,5087,similarity1,16,42,13,7,1.541
1,5087,similarity1,17,42,40,8,2.095
1,5087,similarity1,18,8,48,7,1.979
1,5087,similarity1,19,36,8,7,2.72
1,5087,similarity1,20,5,48,7,5.043
1,5087,similarity1,21,36,5,7,1.44
1,5087,similarity1,22,40,0,7,1.41
1,5087,similarity1,23,0,42,8,2.249
1,5087,similarity1,24,40,36,8,2.249
1,5087,similarity1,25,8,40,7,1.332
1,5087,similarity1,26,5,0,8,2.519
1,5087,similarity1,27,6,48,7,1.63
1,5087,training,1,0,36,Beta,Alpha,0,6.45247413917
1,5087,training,1,1,42,Beta,Beta,1,2.37850290327
1,5087,training,1,2,0,Alpha,Beta,0,1.30786779709
1,5087,training,1,3,42,Beta,Beta,1,0.892380434554
1,5087,training,1,4,48,Alpha,Beta,0,1.41765516787
1,5087,training,1,5,8,Alpha,Alpha,1,0.857113534352
1,5087,training,1,6,36,Beta,Beta,1,1.92595526809
1,5087,training,1,7,40,Alpha,Alpha,1,0.749563161284
1,5087,training,2,0,36,Beta,Beta,1,1.24829286966
1,5087,training,2,1,42,Beta,Beta,1,0.869080827804
1,5087,training,2,2,48,Alpha,Alpha,1,0.867205020506
1,5087,training,2,3,40,Alpha,Alpha,1,0.555005916161
1,5087,training,2,4,42,Beta,Beta,1,0.513256456004
1,5087,training,2,5,0,Alpha,Alpha,1,0.727794393664
1,5087,training,2,6,8,Alpha,Alpha,1,0.486741557717
1,5087,training,2,7,36,Beta,Beta,1,0.462194833672
1,5087,training,3,0,8,Alpha,Alpha,1,0.527935823891
1,5087,training,3,1,42,Beta,Beta,1,0.515856299782
1,5087,training,3,2,36,Beta,Beta,1,0.42982507241
1,5087,training,3,3,48,Alpha,Alpha,1,0.650608528405
1,5087,training,3,4,36,Beta,Beta,1,0.531204747735
1,5087,training,3,5,42,Beta,Beta,1,0.807852898957
