14 Sep 2016 3:03:35 PM,Wed, 14 Sep 2016 3:16:55 PM
klab3,5069,1
0,Smaller,Bigger,Darker,Lighter
1,5069,similarity1,0,13,42,2,9.551
1,5069,similarity1,1,0,40,2,4.037
1,5069,similarity1,2,0,48,2,3.586
1,5069,similarity1,3,13,0,7,8.085
1,5069,similarity1,4,8,48,2,4.073
1,5069,similarity1,5,48,5,3,5.494
1,5069,similarity1,6,0,6,8,5.9
1,5069,similarity1,7,36,48,8,2.33
1,5069,similarity1,8,6,48,4,11.165
1,5069,similarity1,9,13,48,4,2.767
1,5069,similarity1,10,42,0,4,2.182
1,5069,similarity1,11,8,42,4,1.258
1,5069,similarity1,12,36,8,4,2.38
1,5069,similarity1,13,8,40,2,3.917
1,5069,similarity1,14,5,0,8,7.257
1,5069,similarity1,15,42,12,3,2.645
1,5069,similarity1,16,42,5,2,2.787
1,5069,similarity1,17,48,12,3,2.366
1,5069,similarity1,18,40,36,8,2.882
1,5069,similarity1,19,36,12,2,4.726
1,5069,similarity1,20,42,40,7,2.582
1,5069,similarity1,21,42,6,3,3.216
1,5069,similarity1,22,36,0,4,4.512
1,5069,similarity1,23,12,0,5,3.717
1,5069,similarity1,24,13,36,3,2.226
1,5069,similarity1,25,5,36,2,1.727
1,5069,similarity1,26,6,36,2,2.449
1,5069,similarity1,27,48,42,7,2.517
1,5069,training,1,0,0,Alpha,Alpha,1,3.94690299756
1,5069,training,1,1,40,Alpha,Alpha,1,4.51584140188
1,5069,training,1,2,42,Beta,Alpha,0,1.88467360078
1,5069,training,1,3,48,Alpha,Beta,0,1.84524522908
1,5069,training,1,4,36,Beta,Alpha,0,2.89950393396
1,5069,training,1,5,36,Beta,Beta,1,2.59647960006
1,5069,training,1,6,42,Beta,Alpha,0,1.28479563096
1,5069,training,1,7,8,Alpha,Beta,0,1.56628989382
1,5069,training,2,0,0,Alpha,Alpha,1,1.09874573187
1,5069,training,2,1,40,Alpha,Beta,0,2.39187456924
1,5069,training,2,2,8,Alpha,Beta,0,0.84424508526
1,5069,training,2,3,42,Beta,Alpha,0,0.825501909247
1,5069,training,2,4,36,Beta,Alpha,0,1.98179811332
1,5069,training,2,5,48,Alpha,Beta,0,2.93890913157
1,5069,training,2,6,42,Beta,Alpha,0,0.810072350781
1,5069,training,2,7,36,Beta,Beta,1,1.74777674116
1,5069,training,3,0,42,Beta,Beta,1,0.663234638982
1,5069,training,3,1,36,Beta,Beta,1,0.772742923116
1,5069,training,3,2,8,Alpha,Alpha,1,2.53998290398
1,5069,training,3,3,0,Alpha,Alpha,1,1.0419941165
1,5069,training,3,4,48,Alpha,Beta,0,0.89125647326
1,5069,training,3,5,36,Beta,Beta,1,0.860312603647
1,5069,training,3,6,42,Beta,Beta,1,0.836191296577
1,5069,training,3,7,40,Alpha,Beta,0,1.37243086239
1,5069,training,4,0,36,Beta,Beta,1,0.777184143662
1,5069,training,4,1,40,Alpha,Alpha,1,0.788503545336
1,5069,training,4,2,48,Alpha,Alpha,1,0.781808442436
1,5069,training,4,3,8,Alpha,Beta,0,3.15129217505
1,5069,training,4,4,36,Beta,Beta,1,1.43274373072
1,5069,training,4,5,42,Beta,Beta,1,0.53782536136
1,5069,training,4,6,42,Beta,Beta,1,1.55140923918
1,5069,training,4,7,0,Alpha,Alpha,1,2.700354503
1,5069,training,5,0,36,Beta,Alpha,0,1.5413369548
1,5069,training,5,1,42,Beta,Beta,1,0.609607934486
1,5069,training,5,2,48,Alpha,Alpha,1,1.71315740165
1,5069,training,5,3,0,Alpha,Beta,0,4.00861825212
1,5069,training,5,4,36,Beta,Alpha,0,1.01097973017
1,5069,training,5,5,8,Alpha,Beta,0,5.50743337511
1,5069,training,5,6,40,Alpha,Beta,0,0.992815584876
1,5069,training,5,7,42,Beta,Alpha,0,1.92199706938
1,5069,training,6,0,8,Alpha,Beta,0,1.70469607366
1,5069,training,6,1,0,Alpha,Alpha,1,1.46300693299
1,5069,training,6,2,42,Beta,Alpha,0,2.34328268282
1,5069,training,6,3,36,Beta,Alpha,0,1.09102598648
1,5069,training,6,4,48,Alpha,Alpha,1,0.748228974408
1,5069,training,6,5,42,Beta,Alpha,0,4.15237938846
1,5069,training,6,6,36,Beta,Beta,1,1.47455013404
1,5069,training,6,7,40,Alpha,Alpha,1,0.914443187183
1,5069,training,7,0,0,Alpha,Alpha,1,1.38026912836
1,5069,training,7,1,48,Alpha,Alpha,1,1.31809799885
1,5069,training,7,2,36,Beta,Beta,1,0.585184697295
1,5069,training,7,3,36,Beta,Beta,1,0.714045314817
1,5069,training,7,4,42,Beta,Beta,1,0.644505036529
1,5069,training,7,5,42,Beta,Beta,1,0.578334325226
1,5069,training,7,6,40,Alpha,Alpha,1,1.24721525703
1,5069,training,7,7,8,Alpha,Alpha,1,4.0557458438
1,5069,training,8,0,36,Beta,Beta,1,3.9712348613
1,5069,training,8,1,42,Beta,Beta,1,6.89229932404
1,5069,training,8,2,42,Beta,Beta,1,5.95006829849
1,5069,training,8,3,0,Alpha,Alpha,1,1.02813346894
1,5069,training,8,4,8,Alpha,Alpha,1,1.29994577169
1,5069,training,8,5,48,Alpha,Alpha,1,1.62512853555
1,5069,training,8,6,36,Beta,Beta,1,1.69847207447
1,5069,training,8,7,40,Alpha,Alpha,1,0.836571688997
1,5069,training,9,0,36,Beta,Beta,1,0.763658863958
1,5069,training,9,1,42,Beta,Beta,1,0.731649962254
1,5069,training,9,2,48,Alpha,Alpha,1,0.420573495096
1,5069,training,9,3,42,Beta,Beta,1,1.05249479739
1,5069,training,9,4,0,Alpha,Alpha,1,0.796334527899
1,5069,training,9,5,40,Alpha,Alpha,1,0.982415878214
1,5069,training,9,6,8,Alpha,Alpha,1,1.25192066655
1,5069,training,9,7,36,Beta,Beta,1,0.798936027335
1,5069,training,10,0,8,Alpha,Alpha,1,0.585481330287
1,5069,training,10,1,36,Beta,Beta,1,0.941385488724
1,5069,training,10,2,48,Alpha,Alpha,1,1.27492397116
1,5069,training,10,3,0,Alpha,Alpha,1,0.728684955044
1,5069,training,10,4,42,Beta,Beta,1,0.371197318658
1,5069,training,10,5,40,Alpha,Alpha,1,0.56326297787
1,5069,training,10,6,36,Beta,Beta,1,0.278419342823
1,5069,training,10,7,42,Beta,Beta,1,1.26541879913
1,5069,training,11,0,48,Alpha,Alpha,1,0.307960163802
1,5069,training,11,1,42,Beta,Beta,1,1.24544009287
1,5069,training,11,2,36,Beta,Beta,1,1.77385893906
1,5069,training,11,3,42,Beta,Beta,1,1.79502119822
1,5069,training,11,4,36,Beta,Beta,1,1.39617045294
1,5069,training,11,5,40,Alpha,Alpha,1,0.381279866211
1,5069,training,11,6,8,Alpha,Alpha,1,2.09042080212
1,5069,training,11,7,0,Alpha,Alpha,1,9.11682346952
1,5069,training,12,0,48,Alpha,Alpha,1,0.911199424183
1,5069,training,12,1,8,Alpha,Alpha,1,1.28754081205
1,5069,training,12,2,42,Beta,Beta,1,1.43745675473
1,5069,training,12,3,0,Alpha,Alpha,1,0.826066704001
1,5069,training,12,4,36,Beta,Beta,1,1.80582116055
1,5069,training,12,5,42,Beta,Beta,1,1.25762456446
1,5069,training,12,6,36,Beta,Beta,1,0.44398102886
1,5069,training,12,7,40,Alpha,Alpha,1,0.762067109114
1,5069,generalization,0,19,Beta,19.8178851248
1,5069,generalization,1,40,Alpha,1.50020095566
1,5069,generalization,2,48,Alpha,1.99525287654
1,5069,generalization,3,42,Beta,5.4152185386
1,5069,generalization,4,8,Beta,0.370790110203
1,5069,generalization,5,5,Alpha,0.397231512237
1,5069,generalization,6,12,Alpha,0.494526522467
1,5069,generalization,7,20,Alpha,0.277132497635
1,5069,generalization,8,13,Alpha,0.21313985507
1,5069,generalization,9,4,Alpha,0.963500218233
1,5069,generalization,10,11,Alpha,0.000188044272363
1,5069,generalization,11,36,Beta,0.341522416798
1,5069,generalization,12,0,Beta,0.223127056379
1,5069,generalization,13,18,Alpha,0.26138909068
1,5069,generalization,14,6,Alpha,1.00495900423
1,5069,similarity2,0,13,36,3,15.996
1,5069,similarity2,1,36,5,3,1.491
1,5069,similarity2,2,5,42,2,2.467
1,5069,similarity2,3,48,42,5,2.2
1,5069,similarity2,4,40,42,4,3.274
1,5069,similarity2,5,48,5,5,2.233
1,5069,similarity2,6,8,42,5,1.326
1,5069,similarity2,7,12,36,4,1.423
1,5069,similarity2,8,42,0,5,1.644
1,5069,similarity2,9,0,36,4,1.78
1,5069,similarity2,10,6,42,3,1.829
1,5069,similarity2,11,48,6,5,1.577
1,5069,similarity2,12,48,12,5,1.144
1,5069,similarity2,13,0,48,2,2.685
1,5069,similarity2,14,36,40,5,1.524
1,5069,similarity2,15,8,48,3,1.427
1,5069,similarity2,16,36,6,3,1.275
1,5069,similarity2,17,0,6,5,1.41
1,5069,similarity2,18,8,40,3,2.615
1,5069,similarity2,19,12,0,5,1.795
1,5069,similarity2,20,0,5,5,1.41
1,5069,similarity2,21,48,36,5,2.216
1,5069,similarity2,22,13,42,3,3.582
1,5069,similarity2,23,48,13,5,2.369
1,5069,similarity2,24,12,42,3,1.627
1,5069,similarity2,25,8,36,5,1.525
1,5069,similarity2,26,13,0,5,1.426
1,5069,similarity2,27,40,0,3,2.185
