14 Sep 2016 1:01:40 PM,Wed, 14 Sep 2016 1:21:00 PM
klab1,5062,1
5,Darker,Lighter,Bigger,Smaller
1,5062,similarity1,0,48,0,3,22.471
1,5062,similarity1,1,48,8,3,9.384
1,5062,similarity1,2,42,6,3,8.52
1,5062,similarity1,3,8,42,5,8.29
1,5062,similarity1,4,12,42,3,8.715
1,5062,similarity1,5,40,0,4,15.108
1,5062,similarity1,6,40,8,4,5.589
1,5062,similarity1,7,13,0,5,9.73
1,5062,similarity1,8,42,13,3,5.744
1,5062,similarity1,9,6,0,5,13.227
1,5062,similarity1,10,0,12,5,4.636
1,5062,similarity1,11,48,13,5,4.385
1,5062,similarity1,12,36,8,6,6.465
1,5062,similarity1,13,0,5,4,5.828
1,5062,similarity1,14,36,0,5,7.396
1,5062,similarity1,15,36,48,3,8.518
1,5062,similarity1,16,40,36,4,7.5
1,5062,similarity1,17,36,6,4,16.74
1,5062,similarity1,18,13,36,4,10.025
1,5062,similarity1,19,48,42,5,6.812
1,5062,similarity1,20,42,40,4,5.465
1,5062,similarity1,21,48,5,5,10.658
1,5062,similarity1,22,36,5,4,12.913
1,5062,similarity1,23,12,48,5,7.214
1,5062,similarity1,24,6,48,5,5.166
1,5062,similarity1,25,42,0,4,6.283
1,5062,similarity1,26,5,42,3,13.442
1,5062,similarity1,27,36,12,4,5.624
1,5062,training,1,0,42,Beta,Beta,1,3.27692187508
1,5062,training,1,1,40,Alpha,Beta,0,2.34008701146
1,5062,training,1,2,36,Beta,Alpha,0,4.34987338306
1,5062,training,1,3,8,Alpha,Beta,0,3.00452636252
1,5062,training,1,4,36,Beta,Alpha,0,3.1700494648
1,5062,training,1,5,0,Alpha,Beta,0,0.831212897552
1,5062,training,1,6,48,Alpha,Beta,0,4.07654558285
1,5062,training,1,7,42,Beta,Beta,1,3.34979326464
1,5062,training,2,0,42,Beta,Beta,1,1.09903238737
1,5062,training,2,1,40,Alpha,Alpha,1,1.76644704724
1,5062,training,2,2,36,Beta,Beta,1,4.36295586824
1,5062,training,2,3,0,Alpha,Alpha,1,1.78041513939
1,5062,training,2,4,48,Alpha,Alpha,1,1.32308136974
1,5062,training,2,5,36,Beta,Beta,1,5.50284966826
1,5062,training,2,6,42,Beta,Alpha,0,5.09276361391
1,5062,training,2,7,8,Alpha,Alpha,1,5.99217520654
1,5062,training,3,0,36,Beta,Beta,1,7.74238303443
1,5062,training,3,1,0,Alpha,Alpha,1,0.967529838439
1,5062,training,3,2,40,Alpha,Alpha,1,1.24569851533
1,5062,training,3,3,8,Alpha,Alpha,1,0.63557816227
1,5062,training,3,4,36,Beta,Beta,1,0.837071808986
1,5062,training,3,5,42,Beta,Beta,1,0.545216447208
