15 Sep 2016 3:26:25 PM,Thu, 15 Sep 2016 3:36:12 PM
klab2,5083,1
4,Smaller,Bigger,Lighter,Darker
1,5083,similarity1,0,8,36,5,6.933
1,5083,similarity1,1,36,48,3,5.035
1,5083,similarity1,2,13,42,3,3.284
1,5083,similarity1,3,0,40,3,2.835
1,5083,similarity1,4,42,12,3,3.425
1,5083,similarity1,5,42,8,3,3.84
1,5083,similarity1,6,5,42,2,2.599
1,5083,similarity1,7,0,36,3,1.977
1,5083,similarity1,8,13,0,5,1.879
1,5083,similarity1,9,36,12,3,2.145
1,5083,similarity1,10,5,48,4,2.882
1,5083,similarity1,11,36,6,2,2.837
1,5083,similarity1,12,12,0,5,2.012
1,5083,similarity1,13,42,0,7,2.482
1,5083,similarity1,14,6,0,5,1.924
1,5083,similarity1,15,0,5,5,1.441
1,5083,similarity1,16,0,48,3,2.096
1,5083,similarity1,17,40,42,5,1.274
1,5083,similarity1,18,40,8,3,8.201
1,5083,similarity1,19,36,5,3,1.795
1,5083,similarity1,20,13,48,7,2.937
1,5083,similarity1,21,48,6,7,1.627
1,5083,similarity1,22,40,36,5,1.208
1,5083,similarity1,23,36,13,3,1.977
1,5083,similarity1,24,42,6,3,1.207
1,5083,similarity1,25,8,48,3,1.912
1,5083,similarity1,26,42,48,5,1.545
1,5083,similarity1,27,12,48,7,3.905
1,5083,training,1,0,0,Alpha,Beta,0,3.25023389654
1,5083,training,1,1,42,Beta,Beta,1,1.36601385288
1,5083,training,1,2,48,Alpha,Beta,0,2.04772251286
1,5083,training,1,3,42,Beta,Beta,1,1.1937378624
1,5083,training,1,4,8,Alpha,Alpha,1,1.02946202806
1,5083,training,1,5,36,Beta,Beta,1,0.71673785639
1,5083,training,1,6,36,Beta,Beta,1,0.792618006002
1,5083,training,1,7,40,Alpha,Alpha,1,1.01008022996
1,5083,training,2,0,36,Beta,Beta,1,1.43570079235
1,5083,training,2,1,8,Alpha,Alpha,1,0.537529721158
1,5083,training,2,2,42,Beta,Beta,1,0.807434103452
1,5083,training,2,3,48,Alpha,Alpha,1,0.587241596542
1,5083,training,2,4,40,Alpha,Alpha,1,0.981134992559
1,5083,training,2,5,36,Beta,Beta,1,0.434135191841
1,5083,training,2,6,0,Alpha,Alpha,1,0.455649371725
1,5083,training,2,7,42,Beta,Beta,1,0.404107376002
1,5083,training,3,0,42,Beta,Beta,1,0.607139522908
1,5083,training,3,1,36,Beta,Beta,1,1.69423379586
1,5083,training,3,2,0,Alpha,Alpha,1,0.270212271484
1,5083,training,3,3,40,Alpha,Alpha,1,1.53572277492
1,5083,training,3,4,36,Beta,Beta,1,0.30335771502
1,5083,training,3,5,42,Beta,Beta,1,0.460433243308
1,5083,training,3,6,8,Alpha,Alpha,1,1.1890602624
1,5083,training,3,7,48,Alpha,Alpha,1,0.708393394016
1,5083,training,4,0,36,Beta,Beta,1,0.300232803915
1,5083,training,4,1,40,Alpha,Alpha,1,0.534898095299
1,5083,training,4,2,48,Alpha,Alpha,1,0.555028759642
1,5083,training,4,3,42,Beta,Beta,1,0.279513839632
1,5083,training,4,4,42,Beta,Beta,1,0.250902314438
1,5083,training,4,5,8,Alpha,Alpha,1,0.298307006247
1,5083,training,4,6,36,Beta,Beta,1,0.213115687715
1,5083,training,4,7,0,Alpha,Alpha,1,0.303776179673
1,5083,training,5,0,42,Beta,Beta,1,0.427302697441
1,5083,training,5,1,42,Beta,Beta,1,0.264973849291
1,5083,training,5,2,40,Alpha,Alpha,1,0.476698738057
1,5083,training,5,3,36,Beta,Beta,1,0.240167902317
1,5083,training,5,4,8,Alpha,Alpha,1,0.348541630898
1,5083,training,5,5,0,Alpha,Alpha,1,0.245531466557
1,5083,training,5,6,48,Alpha,Alpha,1,0.290871975711
1,5083,training,5,7,36,Beta,Beta,1,0.260762386955
